episode,beta,episode_reward,avg_loss,win,replay_size,global_step
110.0,0.455,-35.0,3.2335314205714636,0.0,2341.0,2343.0
111.0,0.4555,-35.0,3.3142170224870955,0.0,2376.0,2378.0
112.0,0.456,-10.0,3.334195613861084,0.0,2379.0,2379.0
113.0,0.4565,-35.0,3.1513299192701067,0.0,2412.0,2414.0
114.0,0.457,-22.0,3.251944523591262,0.0,2427.0,2427.0
115.0,0.4575,9.0,3.4659706354141235,1.0,2429.0,2429.0
116.0,0.458,-17.0,3.212427943944931,0.0,2437.0,2437.0
117.0,0.4585,-35.0,3.1694389956338065,0.0,2470.0,2472.0
118.0,0.459,-10.0,3.3330037593841553,0.0,2473.0,2473.0
119.0,0.4595,7.0,2.9564294815063477,1.0,2477.0,2477.0
120.0,0.46,10.0,2.729109764099121,1.0,2478.0,2478.0
121.0,0.4605,1.0,3.0977575063705443,1.0,2488.0,2488.0
122.0,0.461,-19.0,3.1103734095891316,1.0,2518.0,2518.0
123.0,0.4615,-35.0,3.0917097227913994,0.0,2551.0,2553.0
124.0,0.462,10.0,2.5038866996765137,1.0,2554.0,2554.0
125.0,0.4625,9.0,3.2348780632019043,1.0,2556.0,2556.0
126.0,0.463,-3.0,3.1615150656018938,1.0,2570.0,2570.0
127.0,0.4635,8.0,3.098815123240153,1.0,2573.0,2573.0
128.0,0.464,-35.0,3.0916143621717183,0.0,2606.0,2608.0
129.0,0.4645,-35.0,3.11791125025068,0.0,2641.0,2643.0
130.0,0.465,-11.0,3.114300012588501,0.0,2645.0,2645.0
131.0,0.4655,-11.0,3.2318153381347656,0.0,2647.0,2647.0
132.0,0.466,-35.0,3.1155104432787213,0.0,2680.0,2682.0
133.0,0.4665,-35.0,3.0537404605320524,0.0,2715.0,2717.0
134.0,0.467,-33.0,2.937611291805903,0.0,2741.0,2741.0
135.0,0.4675,-30.0,3.2385487102326893,0.0,2762.0,2762.0
136.0,0.468,6.0,3.1675219535827637,1.0,2767.0,2767.0
137.0,0.4685,-25.0,3.132311090826988,0.0,2783.0,2783.0
138.0,0.46900000000000003,-35.0,3.1063444341932023,0.0,2816.0,2818.0
139.0,0.46950000000000003,-22.0,3.023073599888728,0.0,2831.0,2831.0
140.0,0.47000000000000003,10.0,2.7884793281555176,1.0,2832.0,2832.0
141.0,0.47050000000000003,-11.0,3.0727037624879316,1.0,2854.0,2854.0
142.0,0.47100000000000003,-35.0,3.0235733100346156,0.0,2887.0,2889.0
143.0,0.47150000000000003,2.0,3.273391008377075,1.0,2898.0,2898.0
144.0,0.47200000000000003,3.0,3.0466414988040924,1.0,2906.0,2906.0
145.0,0.47250000000000003,-35.0,3.112766647338867,0.0,2939.0,2941.0
146.0,0.47300000000000003,-12.0,2.9894180297851562,0.0,2944.0,2944.0
147.0,0.47350000000000003,-35.0,3.1796425070081438,0.0,2977.0,2979.0
148.0,0.47400000000000003,-15.0,2.9861690998077393,0.0,2985.0,2985.0
149.0,0.47450000000000003,-35.0,3.137209551674979,0.0,3018.0,3020.0
150.0,0.47500000000000003,-10.0,2.764329671859741,0.0,3021.0,3021.0
151.0,0.47550000000000003,-10.0,3.3949055671691895,0.0,3022.0,3022.0
152.0,0.47600000000000003,-10.0,3.3909387588500977,0.0,3023.0,3023.0
153.0,0.47650000000000003,-35.0,3.0886137553623745,0.0,3056.0,3058.0
154.0,0.47700000000000004,-20.0,3.234541654586792,0.0,3069.0,3069.0
155.0,0.47750000000000004,-24.0,3.1447734355926515,0.0,3084.0,3084.0
156.0,0.47800000000000004,-35.0,3.0939597606658937,0.0,3117.0,3119.0
157.0,0.47850000000000004,-13.0,3.1422580679257712,1.0,3143.0,3143.0
158.0,0.479,2.0,2.929075664944119,1.0,3152.0,3152.0
159.0,0.47950000000000004,-12.0,3.260861953099569,0.0,3155.0,3155.0
160.0,0.48000000000000004,-35.0,3.062856217793056,0.0,3188.0,3190.0
161.0,0.48050000000000004,-35.0,3.157222407204764,0.0,3223.0,3225.0
162.0,0.48100000000000004,-35.0,3.0535296018307028,0.0,3251.0,3251.0
163.0,0.48150000000000004,-35.0,3.141789368220738,0.0,3284.0,3286.0
164.0,0.482,-35.0,3.1874161924634663,0.0,3319.0,3321.0
165.0,0.48250000000000004,-10.0,3.2099366188049316,0.0,3322.0,3322.0
166.0,0.48300000000000004,-35.0,3.0830174105507986,0.0,3355.0,3357.0
167.0,0.48350000000000004,-35.0,3.128317049571446,0.0,3390.0,3392.0
168.0,0.48400000000000004,-12.0,3.1738344033559165,0.0,3395.0,3395.0
169.0,0.48450000000000004,-35.0,3.1303182670048306,0.0,3428.0,3430.0
170.0,0.485,8.0,3.0942885080973306,1.0,3433.0,3433.0
171.0,0.48550000000000004,-35.0,3.1626156330108643,0.0,3466.0,3468.0
172.0,0.48600000000000004,-35.0,3.188066101074219,0.0,3501.0,3503.0
173.0,0.48650000000000004,-35.0,3.207359177725656,0.0,3536.0,3538.0
174.0,0.487,-12.0,2.6020763715108237,0.0,3541.0,3541.0
175.0,0.48750000000000004,-35.0,3.195014865057809,0.0,3574.0,3576.0
176.0,0.488,6.0,3.0040637969970705,1.0,3581.0,3581.0
177.0,0.48850000000000005,-35.0,3.2331857204437258,0.0,3614.0,3616.0
178.0,0.48900000000000005,-35.0,3.1555675234113423,0.0,3649.0,3651.0
179.0,0.48950000000000005,-35.0,3.161149481364659,0.0,3684.0,3686.0
180.0,0.49,4.0,3.0413667474474226,1.0,3693.0,3693.0
181.0,0.49050000000000005,-13.0,2.9045389890670776,0.0,3697.0,3697.0
182.0,0.491,-35.0,3.136928973879133,0.0,3730.0,3732.0
183.0,0.49150000000000005,10.0,3.6408770084381104,1.0,3733.0,3733.0
184.0,0.492,-11.0,3.0902940034866333,0.0,3735.0,3735.0
185.0,0.49250000000000005,7.0,3.3126108646392822,1.0,3739.0,3739.0
186.0,0.493,-35.0,3.1255670138767786,0.0,3772.0,3774.0
187.0,0.4935,-35.0,3.183479540688651,0.0,3807.0,3809.0
188.0,0.494,9.0,2.917343854904175,1.0,3811.0,3811.0
189.0,0.49450000000000005,-35.0,3.1285047735486713,0.0,3844.0,3846.0
190.0,0.495,8.0,3.2139782905578613,1.0,3849.0,3849.0
191.0,0.49550000000000005,-35.0,3.1570206710270474,0.0,3882.0,3884.0
192.0,0.496,7.0,3.1134867668151855,1.0,3888.0,3888.0
193.0,0.4965,-41.0,3.0567207485437393,0.0,3920.0,3920.0
194.0,0.497,-35.0,3.1284242834363667,0.0,3953.0,3955.0
195.0,0.49750000000000005,-35.0,3.2366930484771728,0.0,3988.0,3990.0
196.0,0.498,-10.0,3.240060329437256,0.0,3991.0,3991.0
197.0,0.4985,-35.0,3.089177254268101,0.0,4024.0,4026.0
198.0,0.499,-35.0,3.105190978731428,0.0,4059.0,4061.0
199.0,0.4995,-35.0,3.1095808927829447,0.0,4087.0,4087.0
200.0,0.5,1.0,3.128680634498596,1.0,4097.0,4097.0
201.0,0.5005000000000001,-35.0,3.0862423760550364,0.0,4130.0,4132.0
202.0,0.501,-35.0,3.0533833231244767,0.0,4165.0,4167.0
203.0,0.5015000000000001,-35.0,3.036312232698713,0.0,4200.0,4202.0
204.0,0.502,-35.0,2.983497517449515,0.0,4235.0,4237.0
205.0,0.5025000000000001,-17.0,3.0811071481023515,1.0,4265.0,4265.0
206.0,0.503,-14.0,3.1536348342895506,0.0,4270.0,4270.0
207.0,0.5035000000000001,-35.0,3.087287827900478,0.0,4303.0,4305.0
208.0,0.504,-35.0,3.1038533346993584,0.0,4338.0,4340.0
209.0,0.5045000000000001,-12.0,3.040855646133423,0.0,4343.0,4343.0
210.0,0.505,-1.0,2.9943244655927024,1.0,4355.0,4355.0
211.0,0.5055000000000001,-10.0,2.955967903137207,0.0,4356.0,4356.0
212.0,0.506,-35.0,3.1175259045192174,0.0,4389.0,4391.0
213.0,0.5065000000000001,-35.0,3.0412085396902904,0.0,4424.0,4426.0
214.0,0.507,-35.0,3.1178727967398507,0.0,4459.0,4461.0
215.0,0.5075000000000001,-26.0,3.153492170221665,0.0,4478.0,4478.0
216.0,0.508,3.0,3.0467695891857147,1.0,4486.0,4486.0
217.0,0.5085000000000001,-35.0,3.0981867245265415,0.0,4519.0,4521.0
218.0,0.509,-32.0,3.104935646057129,0.0,4544.0,4544.0
219.0,0.5095000000000001,-35.0,3.082038688659668,0.0,4577.0,4579.0
220.0,0.51,-35.0,3.0239277158464706,0.0,4612.0,4614.0
221.0,0.5105000000000001,-10.0,3.163112163543701,0.0,4615.0,4615.0
222.0,0.511,-35.0,3.0580583708626885,0.0,4648.0,4650.0
223.0,0.5115000000000001,-1.0,3.1009212136268616,1.0,4662.0,4662.0
224.0,0.512,-11.0,2.974539637565613,0.0,4664.0,4664.0
225.0,0.5125,-35.0,3.007528053011213,0.0,4697.0,4699.0
226.0,0.513,3.0,2.994132786989212,1.0,4707.0,4707.0
227.0,0.5135000000000001,-35.0,3.0175027642931256,0.0,4740.0,4742.0
228.0,0.514,-35.0,3.013438081741333,0.0,4775.0,4777.0
229.0,0.5145,-35.0,3.0326725823538645,0.0,4810.0,4812.0
230.0,0.515,-6.0,2.9978279366212734,1.0,4829.0,4829.0
231.0,0.5155000000000001,-35.0,3.055271577835083,0.0,4862.0,4864.0
232.0,0.516,-35.0,3.053372737339565,0.0,4897.0,4899.0
233.0,0.5165,-1.0,3.0326839089393616,1.0,4911.0,4911.0
234.0,0.517,-35.0,2.917240217753819,0.0,4944.0,4946.0
235.0,0.5175000000000001,-10.0,2.8945980072021484,0.0,4947.0,4947.0
236.0,0.518,-31.0,3.067704027349299,0.0,4969.0,4969.0
237.0,0.5185,10.0,2.9350123405456543,1.0,4970.0,4970.0
238.0,0.519,-35.0,3.021603993007115,0.0,5000.0,5005.0
239.0,0.5195000000000001,-18.0,3.0102016925811768,0.0,5000.0,5014.0
240.0,0.52,-7.0,3.085753599802653,1.0,5000.0,5032.0
241.0,0.5205,-35.0,3.034371566772461,0.0,5000.0,5067.0
242.0,0.521,-14.0,2.9416177749633787,0.0,5000.0,5072.0
243.0,0.5215000000000001,-11.0,3.075968558138067,1.0,5000.0,5094.0
244.0,0.522,-35.0,3.0750269208635603,0.0,5000.0,5129.0
245.0,0.5225,-9.0,3.075287091732025,1.0,5000.0,5149.0
246.0,0.523,-35.0,3.134013101032802,0.0,5000.0,5184.0
247.0,0.5235000000000001,-23.0,3.0807171719414845,0.0,5000.0,5198.0
248.0,0.524,10.0,2.6878600120544434,1.0,5000.0,5199.0
249.0,0.5245,-35.0,3.127401692526681,0.0,5000.0,5234.0
250.0,0.525,9.0,3.013127088546753,1.0,5000.0,5236.0
251.0,0.5255000000000001,-35.0,3.0518128671816416,0.0,5000.0,5271.0
252.0,0.526,-18.0,3.151740630467733,0.0,5000.0,5280.0
253.0,0.5265,10.0,3.571824073791504,1.0,5000.0,5281.0
254.0,0.527,7.0,3.050816059112549,1.0,5000.0,5285.0
255.0,0.5275000000000001,-10.0,3.123196840286255,0.0,5000.0,5286.0
256.0,0.528,-20.0,3.182994980965891,1.0,5000.0,5317.0
257.0,0.5285,-35.0,3.0841251713888984,0.0,5000.0,5352.0
258.0,0.529,-35.0,3.080116660254342,0.0,5000.0,5387.0
259.0,0.5295,-9.0,3.1048730969429017,1.0,5000.0,5407.0
260.0,0.53,-35.0,3.14592456136431,0.0,5000.0,5442.0
261.0,0.5305,-35.0,3.0700935772487097,0.0,5000.0,5477.0
262.0,0.531,-13.0,3.098756432533264,0.0,5000.0,5481.0
263.0,0.5315000000000001,-35.0,3.0652765069689067,0.0,5000.0,5516.0
264.0,0.532,-35.0,3.041258144378662,0.0,5000.0,5551.0
265.0,0.5325,-35.0,3.104081950868879,0.0,5000.0,5586.0
266.0,0.533,-11.0,3.1674166917800903,0.0,5000.0,5588.0
267.0,0.5335000000000001,5.0,3.269438942273458,1.0,5000.0,5594.0
268.0,0.534,9.0,3.129237413406372,1.0,5000.0,5596.0
269.0,0.5345,-10.0,3.0959582328796387,0.0,5000.0,5597.0
270.0,0.535,9.0,2.9892845153808594,1.0,5000.0,5599.0
271.0,0.5355,-11.0,3.109254143454812,1.0,5000.0,5621.0
272.0,0.536,-9.0,3.0011754035949707,1.0,5000.0,5641.0
273.0,0.5365,-35.0,3.025262614658901,0.0,5000.0,5676.0
274.0,0.537,-35.0,3.1257804938725062,0.0,5000.0,5711.0
275.0,0.5375,-24.0,3.1281229972839357,0.0,5000.0,5726.0
276.0,0.538,-11.0,3.099144697189331,0.0,5000.0,5728.0
277.0,0.5385,-35.0,3.0945589338030133,0.0,5000.0,5763.0
278.0,0.539,3.0,3.031112402677536,1.0,5000.0,5771.0
279.0,0.5395000000000001,-35.0,3.13731096131461,0.0,5000.0,5806.0
280.0,0.54,-35.0,3.114944519315447,0.0,5000.0,5841.0
281.0,0.5405,-35.0,3.08192868913923,0.0,5000.0,5876.0
282.0,0.541,9.0,2.906332015991211,1.0,5000.0,5878.0
283.0,0.5415,-36.0,3.1420076423221164,0.0,5000.0,5905.0
284.0,0.542,7.0,3.2421119809150696,1.0,5000.0,5909.0
285.0,0.5425,-35.0,3.090638930456979,0.0,5000.0,5944.0
286.0,0.543,-23.0,3.170016356876918,0.0,5000.0,5958.0
287.0,0.5435,8.0,3.0229275226593018,1.0,5000.0,5961.0
288.0,0.544,10.0,2.9521331787109375,1.0,5000.0,5962.0
289.0,0.5445,-35.0,3.0809955733163017,0.0,5000.0,5997.0
290.0,0.545,8.0,3.218037764231364,1.0,5000.0,6000.0
291.0,0.5455,9.0,2.9920395612716675,1.0,5000.0,6002.0
292.0,0.546,-16.0,3.1958014283861433,0.0,5000.0,6009.0
293.0,0.5465,-20.0,3.045669902454723,0.0,5000.0,6020.0
294.0,0.547,-35.0,3.0903998783656528,0.0,5000.0,6055.0
295.0,0.5475,-35.0,3.0830500194004604,0.0,5000.0,6090.0
296.0,0.548,-35.0,3.0773012842450824,0.0,5000.0,6125.0
297.0,0.5485,-20.0,3.1216327144253637,1.0,5000.0,6156.0
298.0,0.549,-25.0,2.9693396240472794,0.0,5000.0,6172.0
299.0,0.5495,-24.0,3.179034539631435,1.0,5000.0,6207.0
300.0,0.55,-35.0,3.0352763652801515,0.0,5000.0,6242.0
301.0,0.5505,-35.0,3.096357672555106,0.0,5000.0,6277.0
302.0,0.551,-32.0,3.0786498629528545,0.0,5000.0,6300.0
303.0,0.5515,-1.0,3.1919743021329245,1.0,5000.0,6312.0
304.0,0.552,-21.0,2.991987387339274,0.0,5000.0,6324.0
305.0,0.5525,-35.0,3.058807168688093,0.0,5000.0,6359.0
306.0,0.553,7.0,2.8320476412773132,1.0,5000.0,6363.0
307.0,0.5535,-10.0,2.9544837474823,0.0,5000.0,6364.0
308.0,0.554,2.0,3.1256296899583607,1.0,5000.0,6373.0
309.0,0.5545,-16.0,3.00535900252206,0.0,5000.0,6380.0
310.0,0.555,10.0,3.329354763031006,1.0,5000.0,6381.0
311.0,0.5555,10.0,3.1934666633605957,1.0,5000.0,6382.0
312.0,0.556,-35.0,3.1135035037994383,0.0,5000.0,6417.0
313.0,0.5565,-35.0,3.0565583229064943,0.0,5000.0,6452.0
314.0,0.557,-14.0,3.127010202407837,0.0,5000.0,6457.0
315.0,0.5575,-12.0,3.091533629790596,1.0,5000.0,6480.0
316.0,0.558,-12.0,2.93294095993042,0.0,5000.0,6483.0
317.0,0.5585,10.0,2.970881938934326,1.0,5000.0,6484.0
318.0,0.559,8.0,3.0421509742736816,1.0,5000.0,6487.0
319.0,0.5595,-15.0,3.0800336996714273,0.0,5000.0,6493.0
320.0,0.56,-3.0,2.945267881665911,1.0,5000.0,6507.0
321.0,0.5605,-11.0,3.225084066390991,0.0,5000.0,6509.0
322.0,0.5609999999999999,10.0,3.22995924949646,1.0,5000.0,6510.0
323.0,0.5615,0.0,3.0345121080225166,1.0,5000.0,6521.0
324.0,0.562,-35.0,3.0896150657108854,0.0,5000.0,6556.0
325.0,0.5625,-10.0,3.3013968467712402,0.0,5000.0,6557.0
326.0,0.5630000000000001,-35.0,3.0940988745008196,0.0,5000.0,6592.0
327.0,0.5635,9.0,3.0459611415863037,1.0,5000.0,6594.0
328.0,0.5640000000000001,8.0,2.9576523303985596,1.0,5000.0,6597.0
329.0,0.5645,-35.0,3.046397624697004,0.0,5000.0,6632.0
330.0,0.5650000000000001,10.0,3.208521842956543,1.0,5000.0,6633.0
331.0,0.5655,-1.0,3.077978869279226,1.0,5000.0,6645.0
332.0,0.5660000000000001,-35.0,3.0659555912017824,0.0,5000.0,6680.0
333.0,0.5665,-29.0,3.129147636890411,0.0,5000.0,6700.0
334.0,0.567,-35.0,3.027588565008981,0.0,5000.0,6735.0
335.0,0.5675,9.0,2.7995734214782715,1.0,5000.0,6737.0
336.0,0.5680000000000001,-22.0,3.0587015335376444,0.0,5000.0,6750.0
337.0,0.5685,-19.0,3.1710665464401244,0.0,5000.0,6760.0
338.0,0.5690000000000001,-20.0,2.851846694946289,0.0,5000.0,6771.0
339.0,0.5695,8.0,3.0772252877553306,1.0,5000.0,6774.0
340.0,0.5700000000000001,-35.0,3.04837509563991,0.0,5000.0,6809.0
341.0,0.5705,8.0,2.994949738184611,1.0,5000.0,6812.0
342.0,0.571,-16.0,3.0467987401144847,0.0,5000.0,6819.0
343.0,0.5715,-35.0,3.0425276824406216,0.0,5000.0,6854.0
344.0,0.5720000000000001,-35.0,2.9552220939525538,0.0,5000.0,6889.0
345.0,0.5725,10.0,3.2172646522521973,1.0,5000.0,6890.0
346.0,0.573,-14.0,2.9836161613464354,0.0,5000.0,6895.0
347.0,0.5735,1.0,2.967229795455933,1.0,5000.0,6905.0
348.0,0.5740000000000001,-35.0,3.009431982040405,0.0,5000.0,6940.0
349.0,0.5745,-35.0,3.0578817640032088,0.0,5000.0,6975.0
350.0,0.5750000000000001,-35.0,3.0659933975764684,0.0,5000.0,7010.0
351.0,0.5755,-35.0,3.037565190451486,0.0,5000.0,7045.0
352.0,0.5760000000000001,7.0,3.025338351726532,1.0,5000.0,7049.0
353.0,0.5765,-35.0,3.0243880135672434,0.0,5000.0,7084.0
354.0,0.577,-16.0,3.0074663162231445,0.0,5000.0,7091.0
355.0,0.5775,-35.0,2.9831603390829904,0.0,5000.0,7126.0
356.0,0.5780000000000001,-35.0,3.088391031537737,0.0,5000.0,7161.0
357.0,0.5785,4.0,3.0067900248936246,1.0,5000.0,7168.0
358.0,0.579,9.0,2.9957696199417114,1.0,5000.0,7170.0
359.0,0.5795,-35.0,3.0497375283922468,0.0,5000.0,7205.0
360.0,0.5800000000000001,-12.0,2.8375585873921714,0.0,5000.0,7208.0
361.0,0.5805,-35.0,3.053393772670201,0.0,5000.0,7243.0
362.0,0.5810000000000001,-35.0,3.084828186035156,0.0,5000.0,7278.0
363.0,0.5815,-35.0,3.0602119718279157,0.0,5000.0,7313.0
364.0,0.5820000000000001,-15.0,3.111486315727234,0.0,5000.0,7319.0
365.0,0.5825,10.0,3.251516580581665,1.0,5000.0,7320.0
366.0,0.583,10.0,2.4570155143737793,1.0,5000.0,7321.0
367.0,0.5835,-35.0,3.0220775195530485,0.0,5000.0,7356.0
368.0,0.584,-18.0,3.0937282509273953,0.0,5000.0,7365.0
369.0,0.5845,-35.0,3.0697432381766183,0.0,5000.0,7400.0
370.0,0.585,-14.0,2.8382378101348875,0.0,5000.0,7405.0
371.0,0.5855,-35.0,3.065748255593436,0.0,5000.0,7440.0
372.0,0.5860000000000001,-35.0,3.0876816136496408,0.0,5000.0,7475.0
373.0,0.5865,-10.0,3.1209716796875,0.0,5000.0,7476.0
374.0,0.587,-35.0,3.044058806555612,0.0,5000.0,7511.0
375.0,0.5875,-35.0,3.0364031996045795,0.0,5000.0,7546.0
