episode,beta,episode_reward,avg_loss,win,replay_size,global_step
81.0,0.42025,9.0,3.8103493452072144,1.0,1536.0,1536.0
82.0,0.42050000000000004,-35.0,3.057102264676775,0.0,1569.0,1571.0
83.0,0.42075,-35.0,3.0930784702301026,0.0,1604.0,1606.0
84.0,0.42100000000000004,-35.0,3.004443223135812,0.0,1639.0,1641.0
85.0,0.42125,-35.0,3.0725575174604143,0.0,1674.0,1676.0
86.0,0.42150000000000004,7.0,3.2079185843467712,1.0,1680.0,1680.0
87.0,0.42175,10.0,3.073167085647583,1.0,1681.0,1681.0
88.0,0.42200000000000004,-35.0,2.976972430092948,0.0,1714.0,1716.0
89.0,0.42225,-35.0,2.9830004147120883,0.0,1749.0,1751.0
90.0,0.42250000000000004,-35.0,2.972801433290754,0.0,1784.0,1786.0
91.0,0.42275,-35.0,3.0480737141200476,0.0,1819.0,1821.0
92.0,0.42300000000000004,10.0,3.0750226974487305,1.0,1822.0,1822.0
93.0,0.42325,-11.0,2.870023012161255,0.0,1824.0,1824.0
94.0,0.42350000000000004,-35.0,2.970094292504447,0.0,1857.0,1859.0
95.0,0.42375,-13.0,3.1596519351005554,0.0,1863.0,1863.0
96.0,0.42400000000000004,-35.0,2.9401740074157714,0.0,1896.0,1898.0
97.0,0.42425,-35.0,3.023167412621634,0.0,1931.0,1933.0
98.0,0.42450000000000004,-10.0,2.8979058265686035,0.0,1934.0,1934.0
99.0,0.42475,-35.0,2.963363824571882,0.0,1967.0,1969.0
100.0,0.42500000000000004,8.0,3.085604747136434,1.0,1972.0,1972.0
101.0,0.42525,-35.0,3.0001629420689175,0.0,2005.0,2007.0
102.0,0.42550000000000004,-35.0,2.9829250267573766,0.0,2040.0,2042.0
103.0,0.42575,-35.0,3.010866417203631,0.0,2075.0,2077.0
104.0,0.42600000000000005,4.0,3.1501176016671315,1.0,2084.0,2084.0
105.0,0.42625,-26.0,3.060573633979349,0.0,2101.0,2101.0
106.0,0.42650000000000005,-19.0,3.037040853500366,0.0,2111.0,2111.0
107.0,0.42675,-35.0,3.174634116036551,0.0,2144.0,2146.0
108.0,0.42700000000000005,-35.0,3.0558224882398335,0.0,2179.0,2181.0
109.0,0.42725,6.0,3.2221866607666017,1.0,2186.0,2186.0
110.0,0.4275,-35.0,2.911063201086862,0.0,2219.0,2221.0
111.0,0.42775,-35.0,3.066488197871617,0.0,2254.0,2256.0
112.0,0.42800000000000005,-35.0,3.1041768823351177,0.0,2289.0,2291.0
113.0,0.42825,-24.0,2.9420357227325438,0.0,2306.0,2306.0
114.0,0.4285,-35.0,3.0406144142150877,0.0,2339.0,2341.0
115.0,0.42875,-35.0,3.045891080583845,0.0,2374.0,2376.0
116.0,0.42900000000000005,7.0,2.7444204092025757,1.0,2380.0,2380.0
117.0,0.42925,-35.0,2.963147211074829,0.0,2413.0,2415.0
118.0,0.4295,10.0,2.8029375076293945,1.0,2416.0,2416.0
119.0,0.42975,-35.0,3.05483193397522,0.0,2449.0,2451.0
120.0,0.43000000000000005,9.0,3.015151619911194,1.0,2453.0,2453.0
121.0,0.43025,-11.0,3.190168023109436,0.0,2455.0,2455.0
122.0,0.4305,-35.0,2.9203328268868582,0.0,2488.0,2490.0
123.0,0.43075,-19.0,3.148447036743164,0.0,2500.0,2500.0
124.0,0.43100000000000005,-35.0,3.041562250682286,0.0,2533.0,2535.0
125.0,0.43125,10.0,2.632662534713745,1.0,2536.0,2536.0
126.0,0.4315,-30.0,3.0197147641863142,0.0,2557.0,2557.0
127.0,0.43175,-35.0,3.1900698729923795,0.0,2590.0,2592.0
128.0,0.43200000000000005,-35.0,2.9452301025390626,0.0,2625.0,2627.0
129.0,0.43225,-35.0,3.162418590273176,0.0,2660.0,2662.0
130.0,0.4325,-35.0,2.915790523801531,0.0,2695.0,2697.0
131.0,0.43275,8.0,3.1980997721354165,1.0,2700.0,2700.0
132.0,0.43300000000000005,-35.0,3.0668649128505163,0.0,2733.0,2735.0
133.0,0.43325,-10.0,3.4898462295532227,0.0,2736.0,2736.0
134.0,0.4335,-20.0,3.174932133067738,0.0,2747.0,2747.0
135.0,0.43375,4.0,3.1262593269348145,1.0,2754.0,2754.0
136.0,0.434,8.0,3.409517526626587,1.0,2757.0,2757.0
137.0,0.43425,-18.0,2.600044462415907,0.0,2766.0,2766.0
138.0,0.4345,-12.0,2.9837973912556968,0.0,2769.0,2769.0
139.0,0.43475,-35.0,2.9640622479575023,0.0,2802.0,2804.0
140.0,0.435,-12.0,2.990361213684082,0.0,2807.0,2807.0
141.0,0.43525,-35.0,3.0391774245670864,0.0,2840.0,2842.0
142.0,0.4355,8.0,3.052971442540487,1.0,2845.0,2845.0
143.0,0.43575,-10.0,3.0604913234710693,0.0,2846.0,2846.0
144.0,0.436,-35.0,2.9331132275717597,0.0,2879.0,2881.0
145.0,0.43625,-35.0,3.000823211669922,0.0,2914.0,2916.0
146.0,0.4365,-35.0,3.032710783822196,0.0,2949.0,2951.0
147.0,0.43675,-12.0,2.857936382293701,0.0,2954.0,2954.0
148.0,0.437,-35.0,3.061169133867536,0.0,2987.0,2989.0
149.0,0.43725,-35.0,3.026179756437029,0.0,3022.0,3024.0
150.0,0.4375,9.0,2.761404037475586,1.0,3026.0,3026.0
151.0,0.43775000000000003,-35.0,2.9147973946162633,0.0,3059.0,3061.0
152.0,0.438,-14.0,2.651544761657715,0.0,3066.0,3066.0
153.0,0.43825000000000003,10.0,2.821444272994995,1.0,3067.0,3067.0
154.0,0.4385,1.0,2.959360671043396,1.0,3077.0,3077.0
155.0,0.43875000000000003,-13.0,2.834567427635193,1.0,3101.0,3101.0
156.0,0.439,10.0,3.3140664100646973,1.0,3102.0,3102.0
157.0,0.43925000000000003,-35.0,2.8068540845598493,0.0,3135.0,3137.0
158.0,0.4395,7.0,2.915627419948578,1.0,3141.0,3141.0
159.0,0.43975000000000003,10.0,3.033689022064209,1.0,3142.0,3142.0
160.0,0.44,6.0,2.4970727443695067,1.0,3147.0,3147.0
161.0,0.44025000000000003,-35.0,2.8002976894378664,0.0,3180.0,3182.0
162.0,0.4405,-21.0,2.9470359683036804,0.0,3194.0,3194.0
163.0,0.44075000000000003,-24.0,2.9004988193511965,1.0,3229.0,3229.0
164.0,0.441,-35.0,2.8482748576572963,0.0,3262.0,3264.0
165.0,0.44125000000000003,-20.0,2.8839452420511553,1.0,3295.0,3295.0
166.0,0.4415,-35.0,2.9857709544045585,0.0,3328.0,3330.0
167.0,0.44175000000000003,-13.0,2.8067821860313416,0.0,3334.0,3334.0
168.0,0.442,-35.0,2.929445941107614,0.0,3367.0,3369.0
169.0,0.44225000000000003,10.0,2.5407323837280273,1.0,3370.0,3370.0
170.0,0.4425,-35.0,2.7364308220999582,0.0,3403.0,3405.0
171.0,0.44275000000000003,-22.0,2.9083448556753306,0.0,3418.0,3418.0
172.0,0.443,-35.0,2.8846071107046947,0.0,3451.0,3453.0
173.0,0.44325000000000003,-35.0,2.86336259160723,0.0,3486.0,3488.0
174.0,0.4435,-35.0,2.688739163534982,0.0,3521.0,3523.0
175.0,0.44375000000000003,-19.0,2.8931679487228394,0.0,3533.0,3533.0
176.0,0.444,-35.0,2.8320239203316824,0.0,3566.0,3568.0
177.0,0.44425000000000003,-35.0,2.833617401123047,0.0,3601.0,3603.0
178.0,0.4445,-35.0,2.8544372081756593,0.0,3636.0,3638.0
179.0,0.44475000000000003,-35.0,2.9430993148258753,0.0,3671.0,3673.0
180.0,0.445,-35.0,2.811519254956927,0.0,3706.0,3708.0
181.0,0.44525000000000003,-22.0,2.7332804636521773,1.0,3741.0,3741.0
182.0,0.4455,-18.0,2.77363370204794,1.0,3770.0,3770.0
183.0,0.44575000000000004,10.0,2.8332791328430176,1.0,3771.0,3771.0
184.0,0.446,-35.0,2.862841360909598,0.0,3804.0,3806.0
185.0,0.44625000000000004,10.0,3.1390795707702637,1.0,3807.0,3807.0
186.0,0.4465,-35.0,2.7713026455470495,0.0,3840.0,3842.0
187.0,0.44675000000000004,-35.0,2.698404107775007,0.0,3875.0,3877.0
188.0,0.447,-35.0,2.743744846752712,0.0,3910.0,3912.0
189.0,0.44725000000000004,-35.0,2.7473109449659074,0.0,3945.0,3947.0
190.0,0.4475,8.0,2.9021631876627603,1.0,3950.0,3950.0
191.0,0.44775000000000004,-11.0,2.4111504554748535,0.0,3952.0,3952.0
192.0,0.448,-35.0,2.6802345616476875,0.0,3985.0,3987.0
193.0,0.44825000000000004,10.0,2.533313035964966,1.0,3988.0,3988.0
194.0,0.4485,-25.0,2.742779240012169,0.0,4004.0,4004.0
195.0,0.44875000000000004,-35.0,2.8063876628875732,0.0,4037.0,4039.0
196.0,0.449,-35.0,2.7413711547851562,0.0,4072.0,4074.0
197.0,0.44925000000000004,10.0,2.9980628490448,1.0,4075.0,4075.0
198.0,0.4495,-35.0,2.6552821023123605,0.0,4108.0,4110.0
199.0,0.44975000000000004,-5.0,2.6642890870571136,1.0,4126.0,4126.0
200.0,0.45,-35.0,2.677172998019627,0.0,4159.0,4161.0
201.0,0.45025000000000004,-10.0,2.2602286338806152,0.0,4162.0,4162.0
202.0,0.4505,-12.0,2.5755823453267417,0.0,4165.0,4165.0
203.0,0.45075000000000004,-35.0,2.7529305389949252,0.0,4198.0,4200.0
204.0,0.451,-27.0,2.7379741536246405,0.0,4218.0,4218.0
205.0,0.45125000000000004,-35.0,2.830790090560913,0.0,4251.0,4253.0
206.0,0.4515,-35.0,2.6758617537362235,0.0,4286.0,4288.0
207.0,0.45175000000000004,-35.0,2.761080810001918,0.0,4321.0,4323.0
208.0,0.452,-39.0,2.697649685541789,0.0,4353.0,4353.0
209.0,0.45225000000000004,10.0,2.3877294063568115,1.0,4354.0,4354.0
210.0,0.4525,-35.0,2.8157198974064417,0.0,4387.0,4389.0
211.0,0.45275000000000004,-35.0,2.761343915121896,0.0,4422.0,4424.0
212.0,0.453,-35.0,2.685034166063581,0.0,4457.0,4459.0
213.0,0.45325000000000004,10.0,2.3914794921875,1.0,4460.0,4460.0
214.0,0.4535,9.0,2.790762186050415,1.0,4462.0,4462.0
215.0,0.45375000000000004,6.0,2.633841705322266,1.0,4467.0,4467.0
216.0,0.454,-35.0,2.7590259211403985,0.0,4500.0,4502.0
217.0,0.45425000000000004,-10.0,3.2485251426696777,0.0,4503.0,4503.0
218.0,0.4545,-35.0,2.684841557911464,0.0,4536.0,4538.0
219.0,0.45475000000000004,-35.0,2.819059256144932,0.0,4571.0,4573.0
220.0,0.455,-35.0,2.7008697509765627,0.0,4606.0,4608.0
221.0,0.45525000000000004,-35.0,2.7541348934173584,0.0,4641.0,4643.0
222.0,0.4555,9.0,2.9211268424987793,1.0,4645.0,4645.0
223.0,0.45575,-35.0,2.913092429297311,0.0,4678.0,4680.0
224.0,0.456,-35.0,2.8396310533796036,0.0,4713.0,4715.0
225.0,0.45625000000000004,2.0,2.873299068874783,1.0,4724.0,4724.0
226.0,0.4565,-35.0,2.728418132237026,0.0,4757.0,4759.0
227.0,0.45675000000000004,-35.0,2.7526785237448554,0.0,4792.0,4794.0
228.0,0.457,-10.0,2.6564712524414062,0.0,4795.0,4795.0
229.0,0.45725000000000005,9.0,2.88330340385437,1.0,4797.0,4797.0
230.0,0.4575,-35.0,2.8547397341047014,0.0,4830.0,4832.0
231.0,0.45775,-15.0,2.84391450881958,0.0,4838.0,4838.0
232.0,0.458,-14.0,2.77673454284668,0.0,4843.0,4843.0
233.0,0.45825000000000005,-35.0,2.752025982311794,0.0,4876.0,4878.0
234.0,0.4585,-14.0,2.7228505611419678,0.0,4883.0,4883.0
235.0,0.45875,-11.0,3.3614150285720825,0.0,4885.0,4885.0
236.0,0.459,-12.0,2.8997130393981934,0.0,4888.0,4888.0
237.0,0.45925000000000005,9.0,2.3937355279922485,1.0,4890.0,4890.0
238.0,0.4595,-35.0,2.8095415864671978,0.0,4923.0,4925.0
239.0,0.45975,-35.0,2.821155493600028,0.0,4958.0,4960.0
240.0,0.46,-35.0,2.887099415915353,0.0,4993.0,4995.0
241.0,0.46025000000000005,9.0,2.8650742769241333,1.0,4997.0,4997.0
242.0,0.4605,-35.0,2.8186037472316197,0.0,5000.0,5032.0
243.0,0.46075,-35.0,2.763809960229056,0.0,5000.0,5067.0
244.0,0.461,-10.0,2.853801727294922,0.0,5000.0,5068.0
245.0,0.46125000000000005,-12.0,2.881728172302246,0.0,5000.0,5071.0
246.0,0.4615,-35.0,2.7992132799965996,0.0,5000.0,5106.0
247.0,0.46175,-12.0,2.757650295893351,0.0,5000.0,5109.0
248.0,0.462,-35.0,2.8919719355446953,0.0,5000.0,5144.0
249.0,0.46225,-1.0,2.835220376650492,1.0,5000.0,5156.0
250.0,0.4625,-35.0,2.7323253427233016,0.0,5000.0,5191.0
251.0,0.46275,5.0,2.8219279050827026,1.0,5000.0,5197.0
252.0,0.463,-35.0,2.828187315804618,0.0,5000.0,5232.0
253.0,0.46325000000000005,-35.0,2.817523568017142,0.0,5000.0,5267.0
254.0,0.4635,-35.0,2.7218317440577917,0.0,5000.0,5302.0
255.0,0.46375,6.0,2.700042247772217,1.0,5000.0,5307.0
256.0,0.464,-35.0,2.8594221591949465,0.0,5000.0,5342.0
257.0,0.46425000000000005,3.0,2.701426774263382,1.0,5000.0,5350.0
258.0,0.4645,-10.0,2.7752673625946045,0.0,5000.0,5351.0
259.0,0.46475,6.0,2.7245725631713866,1.0,5000.0,5356.0
260.0,0.465,-10.0,3.2625529766082764,0.0,5000.0,5357.0
261.0,0.46525000000000005,-13.0,2.75787490606308,0.0,5000.0,5361.0
262.0,0.4655,-35.0,2.7929604394095287,0.0,5000.0,5396.0
263.0,0.46575,-35.0,2.791393450328282,0.0,5000.0,5431.0
264.0,0.466,8.0,2.839660088221232,1.0,5000.0,5434.0
265.0,0.46625,1.0,2.7239845991134644,1.0,5000.0,5444.0
266.0,0.4665,-35.0,2.9113608155931745,0.0,5000.0,5479.0
267.0,0.46675,7.0,2.6942626237869263,1.0,5000.0,5483.0
268.0,0.467,-15.0,2.9080002705256143,0.0,5000.0,5489.0
269.0,0.46725,-5.0,2.8689108788967133,1.0,5000.0,5505.0
270.0,0.4675,-35.0,2.7781462124415808,0.0,5000.0,5540.0
271.0,0.46775,6.0,2.7802101135253907,1.0,5000.0,5545.0
272.0,0.468,-7.0,2.8038457234700522,1.0,5000.0,5563.0
273.0,0.46825000000000006,-35.0,2.831570884159633,0.0,5000.0,5598.0
274.0,0.4685,-24.0,2.844808871405465,1.0,5000.0,5633.0
275.0,0.46875,8.0,2.949637254079183,1.0,5000.0,5636.0
276.0,0.46900000000000003,-35.0,2.783482769557408,0.0,5000.0,5671.0
277.0,0.46925,-35.0,2.8385936873299733,0.0,5000.0,5706.0
278.0,0.46950000000000003,-35.0,2.744692523138864,0.0,5000.0,5741.0
279.0,0.46975,9.0,3.2117042541503906,1.0,5000.0,5743.0
280.0,0.47000000000000003,-10.0,3.0828704833984375,0.0,5000.0,5744.0
281.0,0.47025,-11.0,2.7803900241851807,0.0,5000.0,5746.0
282.0,0.47050000000000003,-35.0,2.793091951097761,0.0,5000.0,5781.0
283.0,0.47075,-35.0,2.6743775844573974,0.0,5000.0,5816.0
284.0,0.47100000000000003,-35.0,2.734523446219308,0.0,5000.0,5851.0
285.0,0.47125,-13.0,2.921256124973297,0.0,5000.0,5855.0
286.0,0.47150000000000003,-35.0,2.875316115788051,0.0,5000.0,5890.0
287.0,0.47175,-35.0,2.8821646962847027,0.0,5000.0,5925.0
288.0,0.47200000000000003,-35.0,2.7557264600481304,0.0,5000.0,5960.0
289.0,0.47225,-35.0,2.8672054631369455,0.0,5000.0,5995.0
290.0,0.47250000000000003,-35.0,2.8039624622889927,0.0,5000.0,6030.0
291.0,0.47275,-35.0,2.7500742026737757,0.0,5000.0,6065.0
292.0,0.47300000000000003,-35.0,2.7130751609802246,0.0,5000.0,6100.0
293.0,0.47325,-11.0,3.3715522289276123,0.0,5000.0,6102.0
294.0,0.47350000000000003,-11.0,2.6271355152130127,0.0,5000.0,6104.0
295.0,0.47375,7.0,3.0421881675720215,1.0,5000.0,6108.0
296.0,0.47400000000000003,-11.0,2.809283971786499,0.0,5000.0,6110.0
297.0,0.47425,-35.0,2.7325489384787423,0.0,5000.0,6145.0
298.0,0.47450000000000003,-35.0,2.815353999819074,0.0,5000.0,6180.0
299.0,0.47475,-13.0,2.6663559675216675,0.0,5000.0,6184.0
300.0,0.47500000000000003,7.0,2.578858733177185,1.0,5000.0,6188.0
301.0,0.47525,8.0,2.612329880396525,1.0,5000.0,6191.0
302.0,0.47550000000000003,-13.0,2.654756784439087,0.0,5000.0,6195.0
303.0,0.47575,-11.0,2.974135160446167,0.0,5000.0,6197.0
304.0,0.47600000000000003,10.0,3.0697598457336426,1.0,5000.0,6198.0
305.0,0.47625,-35.0,2.7575719220297676,0.0,5000.0,6233.0
306.0,0.47650000000000003,-12.0,2.7883278528849282,0.0,5000.0,6236.0
307.0,0.47675,-11.0,3.036538243293762,0.0,5000.0,6238.0
308.0,0.47700000000000004,7.0,2.799139380455017,1.0,5000.0,6242.0
309.0,0.47725,-35.0,2.781272540773664,0.0,5000.0,6277.0
310.0,0.47750000000000004,3.0,2.6313475966453552,1.0,5000.0,6285.0
311.0,0.47775,10.0,3.0408244132995605,1.0,5000.0,6286.0
312.0,0.47800000000000004,-12.0,2.7431501547495523,0.0,5000.0,6289.0
313.0,0.47825,1.0,2.89615261554718,1.0,5000.0,6299.0
314.0,0.47850000000000004,-11.0,2.8598815202713013,0.0,5000.0,6301.0
315.0,0.47875,-11.0,2.899169087409973,0.0,5000.0,6303.0
316.0,0.479,-10.0,2.667616844177246,0.0,5000.0,6304.0
317.0,0.47925,-35.0,2.7037616627556935,0.0,5000.0,6339.0
318.0,0.47950000000000004,8.0,2.815767685572306,1.0,5000.0,6342.0
319.0,0.47975,10.0,2.918853282928467,1.0,5000.0,6343.0
320.0,0.48000000000000004,-35.0,2.770489522389003,0.0,5000.0,6378.0
321.0,0.48025,-35.0,2.76938362802778,0.0,5000.0,6413.0
322.0,0.48050000000000004,10.0,2.554875373840332,1.0,5000.0,6414.0
323.0,0.48075,-12.0,2.6799278259277344,0.0,5000.0,6417.0
324.0,0.48100000000000004,-14.0,2.7022157192230223,0.0,5000.0,6422.0
325.0,0.48125,-35.0,2.6364032438823153,0.0,5000.0,6457.0
326.0,0.48150000000000004,10.0,2.552988290786743,1.0,5000.0,6458.0
327.0,0.48175,-12.0,2.5817787647247314,0.0,5000.0,6461.0
328.0,0.482,-35.0,2.658157859529768,0.0,5000.0,6496.0
329.0,0.48225,-35.0,2.68952089037214,0.0,5000.0,6531.0
330.0,0.48250000000000004,-35.0,2.7389725072043283,0.0,5000.0,6566.0
331.0,0.48275,-19.0,2.6906973838806154,1.0,5000.0,6596.0
332.0,0.48300000000000004,-35.0,2.670510298865182,0.0,5000.0,6631.0
333.0,0.48325,-35.0,2.6715596675872804,0.0,5000.0,6666.0
334.0,0.48350000000000004,-35.0,2.688174373762948,0.0,5000.0,6701.0
335.0,0.48375,-35.0,2.7123458862304686,0.0,5000.0,6736.0
336.0,0.48400000000000004,-35.0,2.592854479381016,0.0,5000.0,6771.0
337.0,0.48425,9.0,3.0099942684173584,1.0,5000.0,6773.0
338.0,0.48450000000000004,-39.0,2.6713521401087443,0.0,5000.0,6803.0
339.0,0.48475,-35.0,2.6067382880619596,0.0,5000.0,6838.0
340.0,0.485,-10.0,2.494511365890503,0.0,5000.0,6839.0
341.0,0.48525,-10.0,2.6909289360046387,0.0,5000.0,6840.0
342.0,0.48550000000000004,-10.0,2.5262093544006348,0.0,5000.0,6841.0
343.0,0.48575,-37.0,2.636565157345363,0.0,5000.0,6869.0
344.0,0.48600000000000004,-13.0,2.2714702486991882,0.0,5000.0,6873.0
345.0,0.48625,-35.0,2.676512220927647,0.0,5000.0,6908.0
346.0,0.48650000000000004,10.0,3.2556824684143066,1.0,5000.0,6909.0
347.0,0.48675,-12.0,2.518680817731049,1.0,5000.0,6932.0
348.0,0.487,10.0,2.2580299377441406,1.0,5000.0,6933.0
349.0,0.48725,-35.0,2.5916243178503855,0.0,5000.0,6968.0
350.0,0.48750000000000004,-10.0,3.0317306518554688,0.0,5000.0,6969.0
351.0,0.48775,-35.0,2.6019429309027537,0.0,5000.0,7004.0
352.0,0.488,-35.0,2.627408286503383,0.0,5000.0,7039.0
353.0,0.48825,-11.0,3.1369835138320923,0.0,5000.0,7041.0
354.0,0.48850000000000005,-35.0,2.6493533713476998,0.0,5000.0,7076.0
355.0,0.48875,10.0,2.4629719257354736,1.0,5000.0,7077.0
356.0,0.48900000000000005,-35.0,2.594284956795829,0.0,5000.0,7112.0
357.0,0.48925,-35.0,2.599886097226824,0.0,5000.0,7147.0
358.0,0.48950000000000005,-35.0,2.738054734009963,0.0,5000.0,7173.0
359.0,0.48975,7.0,2.628862679004669,1.0,5000.0,7177.0
360.0,0.49,-35.0,2.5758519853864397,0.0,5000.0,7212.0
361.0,0.49025,-10.0,2.2156190872192383,0.0,5000.0,7213.0
362.0,0.49050000000000005,8.0,2.599905570348104,1.0,5000.0,7216.0
363.0,0.49075,-35.0,2.603568683351789,0.0,5000.0,7251.0
364.0,0.491,-35.0,2.6220591953822545,0.0,5000.0,7286.0
365.0,0.49125,-35.0,2.6532783303942,0.0,5000.0,7321.0
366.0,0.49150000000000005,10.0,2.550746440887451,1.0,5000.0,7322.0
367.0,0.49175,-11.0,2.8583033084869385,0.0,5000.0,7324.0
368.0,0.492,10.0,2.403682231903076,1.0,5000.0,7325.0
369.0,0.49225,9.0,2.2038692235946655,1.0,5000.0,7327.0
370.0,0.49250000000000005,-35.0,2.538207244873047,0.0,5000.0,7362.0
371.0,0.49275,-11.0,2.54297691041773,1.0,5000.0,7384.0
372.0,0.493,-35.0,2.6292336395808626,0.0,5000.0,7419.0
373.0,0.49325,-2.0,2.5240249450390158,1.0,5000.0,7432.0
