episode,beta,episode_reward,avg_loss,win,replay_size,global_step
189.0,0.4315,-35.0,2.915623664855957,0.0,4294.0,4296.0
190.0,0.4316666666666667,-16.0,2.9077768943927906,1.0,4323.0,4323.0
191.0,0.43183333333333335,-36.0,2.933172685128671,0.0,4350.0,4350.0
192.0,0.43200000000000005,-35.0,2.9922696590423583,0.0,4383.0,4385.0
193.0,0.4321666666666667,-35.0,2.951099647794451,0.0,4418.0,4420.0
194.0,0.43233333333333335,-35.0,2.989578185762678,0.0,4453.0,4455.0
195.0,0.4325,10.0,1.9293631315231323,1.0,4456.0,4456.0
196.0,0.4326666666666667,-35.0,2.9613550076117883,0.0,4482.0,4482.0
197.0,0.43283333333333335,-10.0,2.6842551231384277,0.0,4483.0,4483.0
198.0,0.43300000000000005,-35.0,2.9562199796949113,0.0,4516.0,4518.0
199.0,0.4331666666666667,-35.0,3.0068471363612583,0.0,4551.0,4553.0
200.0,0.43333333333333335,-35.0,3.017120817729405,0.0,4586.0,4588.0
201.0,0.4335,7.0,3.128834307193756,1.0,4592.0,4592.0
202.0,0.4336666666666667,-35.0,2.922493144444057,0.0,4625.0,4627.0
203.0,0.43383333333333335,-35.0,2.7646486486707413,0.0,4660.0,4662.0
204.0,0.434,-12.0,2.9330073992411294,0.0,4665.0,4665.0
205.0,0.4341666666666667,-32.0,3.060707237409509,0.0,4688.0,4688.0
206.0,0.43433333333333335,-35.0,2.9191191673278807,0.0,4721.0,4723.0
207.0,0.4345,1.0,2.8861892938613893,1.0,4733.0,4733.0
208.0,0.4346666666666667,-11.0,2.7251724004745483,0.0,4735.0,4735.0
209.0,0.43483333333333335,-35.0,2.9981415816715784,0.0,4768.0,4770.0
210.0,0.435,-12.0,2.691230376561483,0.0,4773.0,4773.0
211.0,0.4351666666666667,-35.0,2.886105101449149,0.0,4806.0,4808.0
212.0,0.43533333333333335,-35.0,2.9860608986445834,0.0,4841.0,4843.0
213.0,0.4355,-10.0,2.529668092727661,0.0,4844.0,4844.0
214.0,0.4356666666666667,-22.0,2.79238904439486,0.0,4857.0,4857.0
215.0,0.43583333333333335,-40.0,2.8819284439086914,0.0,4888.0,4888.0
216.0,0.436,-35.0,2.995913144520351,0.0,4921.0,4923.0
217.0,0.4361666666666667,-13.0,3.1073954701423645,0.0,4927.0,4927.0
218.0,0.43633333333333335,-35.0,2.9466116155896867,0.0,4960.0,4962.0
219.0,0.4365,-35.0,2.906360353742327,0.0,4995.0,4997.0
220.0,0.4366666666666667,-39.0,3.0786604404449465,0.0,5000.0,5027.0
221.0,0.43683333333333335,-35.0,2.9381305149623325,0.0,5000.0,5062.0
222.0,0.437,-35.0,2.941107225418091,0.0,5000.0,5097.0
223.0,0.4371666666666667,-14.0,2.9832520484924316,0.0,5000.0,5102.0
224.0,0.43733333333333335,-35.0,2.966186189651489,0.0,5000.0,5137.0
225.0,0.4375,-11.0,2.7326020002365112,0.0,5000.0,5139.0
226.0,0.4376666666666667,-35.0,2.908897760936192,0.0,5000.0,5174.0
227.0,0.43783333333333335,-35.0,2.9517760004316056,0.0,5000.0,5209.0
228.0,0.438,-35.0,2.871409754667963,0.0,5000.0,5244.0
