episode,epsilon,episode_reward,avg_loss,win,replay_size,global_step
29.0,0.9816333333333334,-25.0,0.5119859042267004,1.0,676.0,676.0
30.0,0.981,-33.0,0.4211271681512396,0.0,700.0,700.0
31.0,0.9803666666666667,-24.0,0.36206805067402975,1.0,735.0,735.0
32.0,0.9797333333333333,-21.0,0.3865135147546728,0.0,747.0,747.0
33.0,0.9791,-10.0,0.7855643033981323,0.0,748.0,748.0
34.0,0.9784666666666667,-40.0,0.2878930429928005,0.0,788.0,788.0
35.0,0.9778333333333333,9.0,0.3422960937023163,1.0,790.0,790.0
36.0,0.9772,-40.0,0.2636129314079881,0.0,830.0,830.0
37.0,0.9765666666666667,-22.0,0.24554105590169245,0.0,843.0,843.0
38.0,0.9759333333333333,-9.0,0.23478975258767604,1.0,863.0,863.0
39.0,0.9753000000000001,9.0,0.12861096113920212,1.0,865.0,865.0
40.0,0.9746666666666667,-40.0,0.1568006083369255,0.0,905.0,905.0
41.0,0.9740333333333333,-40.0,0.09991663289256394,0.0,945.0,945.0
42.0,0.9734,-33.0,0.0740498680776606,0.0,969.0,969.0
43.0,0.9727666666666667,-40.0,0.05246810534736142,0.0,1009.0,1009.0
44.0,0.9721333333333333,-15.0,0.03338297558590197,1.0,1035.0,1035.0
45.0,0.9715,-31.0,0.036251805278218606,0.0,1057.0,1057.0
46.0,0.9708666666666667,-22.0,0.020577190211042762,1.0,1090.0,1090.0
47.0,0.9702333333333333,-15.0,0.01578685501590371,1.0,1116.0,1116.0
48.0,0.9696,6.0,0.013556230068206786,1.0,1121.0,1121.0
49.0,0.9689666666666666,-41.0,0.012969144110684283,0.0,1153.0,1153.0
50.0,0.9683333333333334,-2.0,0.007521381565871147,1.0,1166.0,1166.0
51.0,0.9677,-30.0,2.936572219644274,0.0,1187.0,1187.0
52.0,0.9670666666666666,-45.0,1.4934782518280878,0.0,1223.0,1223.0
53.0,0.9664333333333334,-19.0,0.6391645307342212,1.0,1253.0,1253.0
54.0,0.9658,-28.0,0.3568218048566427,1.0,1292.0,1292.0
55.0,0.9651666666666666,-2.0,0.2903650640868224,1.0,1305.0,1305.0
56.0,0.9645333333333334,-34.0,0.1480391951650381,0.0,1330.0,1330.0
57.0,0.9639,-23.0,0.10593424469013424,1.0,1364.0,1364.0
58.0,0.9632666666666667,-19.0,0.09227689746767283,0.0,1374.0,1374.0
59.0,0.9626333333333333,6.0,0.06720731854438781,1.0,1379.0,1379.0
60.0,0.962,-15.0,0.06253386878718932,0.0,1385.0,1385.0
61.0,0.9613666666666667,-28.0,0.06792195464827512,0.0,1404.0,1404.0
62.0,0.9607333333333333,-10.0,0.028634201735258102,0.0,1405.0,1405.0
63.0,0.9601,-40.0,0.046298015117645266,0.0,1445.0,1445.0
64.0,0.9594666666666667,-19.0,0.03768742745742202,0.0,1455.0,1455.0
65.0,0.9588333333333333,-10.0,0.010029062628746033,0.0,1456.0,1456.0
66.0,0.9582,-34.0,0.02494286859408021,0.0,1481.0,1481.0
67.0,0.9575666666666667,-40.0,0.01674784376518801,0.0,1521.0,1521.0
68.0,0.9569333333333333,-11.0,0.01373495813459158,0.0,1523.0,1523.0
69.0,0.9563,-40.0,0.012150682182982564,0.0,1563.0,1563.0
70.0,0.9556666666666667,-11.0,0.009306305553764105,0.0,1565.0,1565.0
71.0,0.9550333333333333,-40.0,0.0080122462939471,0.0,1605.0,1605.0
72.0,0.9544,-25.0,0.006539141591120925,1.0,1641.0,1641.0
73.0,0.9537666666666667,-43.0,0.006130818113246385,0.0,1675.0,1675.0
74.0,0.9531333333333334,-11.0,0.005875385874374347,1.0,1697.0,1697.0
75.0,0.9525,-40.0,0.005295258318074048,0.0,1737.0,1737.0
76.0,0.9518666666666666,-40.0,3.361774331331253,0.0,1777.0,1777.0
77.0,0.9512333333333334,-27.0,1.3274753325515323,0.0,1795.0,1795.0
78.0,0.9506,-10.0,1.6828809976577759,0.0,1796.0,1796.0
79.0,0.9499666666666666,-2.0,1.1113387804764967,1.0,1809.0,1809.0
80.0,0.9493333333333334,-40.0,0.7779941894114017,0.0,1849.0,1849.0
81.0,0.9487,-40.0,0.543664851039648,0.0,1889.0,1889.0
82.0,0.9480666666666666,-17.0,0.42989756539463997,0.0,1897.0,1897.0
83.0,0.9474333333333333,-40.0,0.3374604061245918,0.0,1937.0,1937.0
84.0,0.9468,-40.0,0.2478480964899063,0.0,1977.0,1977.0
85.0,0.9461666666666667,-40.0,0.1792526427656412,0.0,2000.0,2017.0
86.0,0.9455333333333333,-12.0,0.16401826838652292,0.0,2000.0,2020.0
87.0,0.9449,10.0,0.11379875242710114,1.0,2000.0,2021.0
88.0,0.9442666666666667,-40.0,0.10994388307444751,0.0,2000.0,2061.0
89.0,0.9436333333333333,7.0,0.11408177390694618,1.0,2000.0,2065.0
90.0,0.9430000000000001,-24.0,0.06825182288885116,1.0,2000.0,2100.0
91.0,0.9423666666666667,-18.0,0.048738653161402405,1.0,2000.0,2129.0
92.0,0.9417333333333333,-5.0,0.035019454662688076,1.0,2000.0,2145.0
93.0,0.9411,6.0,0.04594508334994316,1.0,2000.0,2150.0
94.0,0.9404666666666667,6.0,0.022906270623207093,1.0,2000.0,2155.0
95.0,0.9398333333333333,-28.0,0.028881540521979332,0.0,2000.0,2174.0
96.0,0.9392,-33.0,0.02251417962058137,0.0,2000.0,2198.0
97.0,0.9385666666666667,-21.0,0.020624842106675107,0.0,2000.0,2210.0
98.0,0.9379333333333333,-40.0,0.013875933270901442,0.0,2000.0,2250.0
99.0,0.9373,-17.0,0.010679595887527935,1.0,2000.0,2278.0
100.0,0.9366666666666666,-14.0,0.011179151944816113,0.0,2000.0,2283.0
101.0,0.9360333333333334,-3.0,5.249096291405814,1.0,2000.0,2297.0
102.0,0.9354,-10.0,2.514531510216849,1.0,2000.0,2318.0
103.0,0.9347666666666666,-17.0,1.6973557025194168,0.0,2000.0,2326.0
104.0,0.9341333333333334,6.0,1.6853092908859253,1.0,2000.0,2331.0
105.0,0.9335,-10.0,1.0902355909347534,0.0,2000.0,2332.0
106.0,0.9328666666666666,-14.0,1.4265664100646973,0.0,2000.0,2337.0
107.0,0.9322333333333334,-40.0,0.9458539962768555,0.0,2000.0,2377.0
108.0,0.9316,2.0,0.6823611524369981,1.0,2000.0,2386.0
109.0,0.9309666666666667,-15.0,0.4974654901486177,1.0,2000.0,2412.0
110.0,0.9303333333333333,-4.0,0.45233174761136374,1.0,2000.0,2427.0
111.0,0.9297,9.0,0.4368683844804764,1.0,2000.0,2429.0
112.0,0.9290666666666667,10.0,0.38534319400787354,1.0,2000.0,2430.0
113.0,0.9284333333333333,-10.0,0.4994584918022156,0.0,2000.0,2431.0
114.0,0.9278,-14.0,0.3270027703046799,1.0,2000.0,2456.0
115.0,0.9271666666666667,-40.0,0.1872620727866888,0.0,2000.0,2496.0
116.0,0.9265333333333333,-10.0,0.21621133387088776,0.0,2000.0,2497.0
117.0,0.9259,-1.0,0.1189713937540849,1.0,2000.0,2509.0
118.0,0.9252666666666667,-40.0,0.0827154979109764,0.0,2000.0,2549.0
119.0,0.9246333333333333,-4.0,0.05837038258711497,1.0,2000.0,2564.0
120.0,0.924,8.0,0.03720428794622421,1.0,2000.0,2567.0
121.0,0.9233666666666667,-23.0,0.041862635873258114,0.0,2000.0,2581.0
122.0,0.9227333333333334,9.0,0.0478674229234457,1.0,2000.0,2583.0
123.0,0.9221,-8.0,0.03966655131233366,1.0,2000.0,2602.0
124.0,0.9214666666666667,-19.0,0.03206572812050581,0.0,2000.0,2612.0
125.0,0.9208333333333334,-31.0,0.027405538511547176,0.0,2000.0,2634.0
126.0,0.9202,9.0,6.447393417358398,1.0,2000.0,2636.0
127.0,0.9195666666666666,8.0,6.645124753316243,1.0,2000.0,2639.0
128.0,0.9189333333333334,-7.0,4.0929215749104815,1.0,2000.0,2657.0
129.0,0.9183,-2.0,2.2546818256378174,1.0,2000.0,2670.0
130.0,0.9176666666666666,-18.0,1.6824005444844563,0.0,2000.0,2679.0
131.0,0.9170333333333334,-22.0,1.2856486485554621,0.0,2000.0,2692.0
132.0,0.9164,8.0,1.1664607922236125,1.0,2000.0,2695.0
133.0,0.9157666666666666,-20.0,0.8477017225757721,1.0,2000.0,2726.0
134.0,0.9151333333333334,-12.0,0.529548168182373,1.0,2000.0,2749.0
135.0,0.9145,-14.0,0.32088904201984403,1.0,2000.0,2774.0
136.0,0.9138666666666666,-25.0,0.19906428953011832,1.0,2000.0,2810.0
137.0,0.9132333333333333,-17.0,0.11319483364267009,1.0,2000.0,2838.0
138.0,0.9126,-8.0,0.08305742081842925,1.0,2000.0,2857.0
139.0,0.9119666666666667,-40.0,0.05273992512375116,0.0,2000.0,2897.0
140.0,0.9113333333333333,-40.0,0.029010083246976136,0.0,2000.0,2937.0
141.0,0.9107000000000001,4.0,0.021094825384872302,1.0,2000.0,2944.0
142.0,0.9100666666666667,-13.0,0.016271940665319562,0.0,2000.0,2948.0
143.0,0.9094333333333333,-1.0,0.01956961234100163,1.0,2000.0,2960.0
144.0,0.9088,-18.0,0.015335466648484099,1.0,2000.0,2989.0
145.0,0.9081666666666667,-17.0,0.012739065219648182,0.0,2000.0,2997.0
146.0,0.9075333333333333,-22.0,0.010460132281437065,1.0,2000.0,3030.0
147.0,0.9069,-26.0,0.00888940939881109,1.0,2000.0,3067.0
148.0,0.9062666666666667,-26.0,0.007555381130628489,1.0,2000.0,3104.0
149.0,0.9056333333333333,9.0,0.008569194935262203,1.0,2000.0,3106.0
150.0,0.905,-28.0,0.006518713234422298,1.0,2000.0,3145.0
151.0,0.9043666666666667,-40.0,1.8563937410712241,0.0,2000.0,3185.0
152.0,0.9037333333333334,0.0,0.7002956542101774,1.0,2000.0,3196.0
153.0,0.9031,-16.0,0.5462249347141811,0.0,2000.0,3203.0
154.0,0.9024666666666666,6.0,0.5078850090503693,1.0,2000.0,3208.0
155.0,0.9018333333333334,-7.0,0.363684324754609,1.0,2000.0,3226.0
156.0,0.9012,-40.0,0.24496406503021717,0.0,2000.0,3266.0
157.0,0.9005666666666666,-40.0,0.14579637441784143,0.0,2000.0,3306.0
158.0,0.8999333333333334,7.0,0.10469395108520985,1.0,2000.0,3310.0
159.0,0.8993,-40.0,0.0901438731700182,0.0,2000.0,3350.0
160.0,0.8986666666666667,-21.0,0.057770925282966346,1.0,2000.0,3382.0
161.0,0.8980333333333334,8.0,0.05119579657912254,1.0,2000.0,3385.0
162.0,0.8974,4.0,0.046674850795950205,1.0,2000.0,3392.0
163.0,0.8967666666666667,-35.0,0.0447148817519729,0.0,2000.0,3418.0
164.0,0.8961333333333333,-29.0,0.034241752605885266,0.0,2000.0,3438.0
165.0,0.8955,-13.0,0.028720897195550304,1.0,2000.0,3462.0
166.0,0.8948666666666667,-11.0,0.03000633977353573,0.0,2000.0,3464.0
167.0,0.8942333333333333,-24.0,0.019956830276974608,1.0,2000.0,3499.0
168.0,0.8936,-40.0,0.016803217330016197,0.0,2000.0,3539.0
169.0,0.8929666666666667,-21.0,0.010384562076069415,0.0,2000.0,3551.0
170.0,0.8923333333333333,-21.0,0.010963384076603688,1.0,2000.0,3583.0
171.0,0.8917,-27.0,0.008424702161726983,1.0,2000.0,3621.0
172.0,0.8910666666666667,4.0,0.0081744518663202,1.0,2000.0,3628.0
173.0,0.8904333333333333,-40.0,0.006462512596044689,0.0,2000.0,3668.0
174.0,0.8898,-10.0,0.008477918803691864,0.0,2000.0,3669.0
175.0,0.8891666666666667,-40.0,0.005837563803652301,0.0,2000.0,3709.0
176.0,0.8885333333333334,-16.0,0.4649337537034794,1.0,2000.0,3736.0
177.0,0.8879,4.0,0.2008793896862439,1.0,2000.0,3743.0
178.0,0.8872666666666666,-3.0,0.16601848123329027,1.0,2000.0,3757.0
179.0,0.8866333333333334,-20.0,0.09475427053191444,0.0,2000.0,3768.0
180.0,0.886,-40.0,0.04490524395368993,0.0,2000.0,3808.0
181.0,0.8853666666666666,-35.0,0.02149802414127267,0.0,2000.0,3834.0
182.0,0.8847333333333334,-11.0,0.01592832939191298,1.0,2000.0,3856.0
183.0,0.8841,-40.0,0.011916607117746026,0.0,2000.0,3896.0
184.0,0.8834666666666666,-16.0,0.008029638875827746,1.0,2000.0,3923.0
185.0,0.8828333333333334,-40.0,0.006834593153325841,0.0,2000.0,3963.0
186.0,0.8822,-40.0,0.005401670112041757,0.0,2000.0,4003.0
187.0,0.8815666666666667,-27.0,0.004592283150965446,1.0,2000.0,4041.0
188.0,0.8809333333333333,-40.0,0.004142230615252629,0.0,2000.0,4081.0
189.0,0.8803,-40.0,0.0040140385273844,0.0,2000.0,4121.0
190.0,0.8796666666666667,-20.0,0.0038569929416884074,0.0,2000.0,4132.0
191.0,0.8790333333333333,-7.0,0.003676935681141913,1.0,2000.0,4150.0
192.0,0.8784,-23.0,0.003645572017001755,1.0,2000.0,4184.0
193.0,0.8777666666666667,4.0,0.0035692176981163876,1.0,2000.0,4191.0
194.0,0.8771333333333333,-40.0,0.003759908687788993,0.0,2000.0,4231.0
195.0,0.8765000000000001,-40.0,0.0037568733969237655,0.0,2000.0,4271.0
196.0,0.8758666666666667,-40.0,0.003378182032611221,0.0,2000.0,4311.0
197.0,0.8752333333333333,8.0,0.0033409577639152608,1.0,2000.0,4314.0
198.0,0.8746,-9.0,0.003659507213160396,1.0,2000.0,4334.0
199.0,0.8739666666666667,-1.0,0.0036935979733243585,1.0,2000.0,4346.0
200.0,0.8733333333333333,-8.0,0.0034906947862749036,1.0,2000.0,4365.0
201.0,0.8727,-17.0,0.0139007159907903,1.0,2000.0,4393.0
202.0,0.8720666666666667,0.0,0.00961872228336605,1.0,2000.0,4404.0
203.0,0.8714333333333333,-12.0,0.009351166896522045,0.0,2000.0,4407.0
204.0,0.8708,8.0,0.008539125323295593,1.0,2000.0,4410.0
205.0,0.8701666666666666,-25.0,0.006372248611619903,1.0,2000.0,4446.0
206.0,0.8695333333333333,8.0,0.005504113777230184,1.0,2000.0,4449.0
207.0,0.8689,-11.0,0.0050894199891693215,1.0,2000.0,4471.0
208.0,0.8682666666666667,-17.0,0.004513434126108352,1.0,2000.0,4499.0
209.0,0.8676333333333334,-22.0,0.004016978990738139,1.0,2000.0,4532.0
210.0,0.867,-16.0,0.0036481162101996167,1.0,2000.0,4559.0
211.0,0.8663666666666667,10.0,0.0036334716714918613,1.0,2000.0,4560.0
212.0,0.8657333333333334,-13.0,0.0031152499141171575,0.0,2000.0,4564.0
213.0,0.8651,2.0,0.0034540288357271087,1.0,2000.0,4573.0
214.0,0.8644666666666667,-40.0,0.003577949444297701,0.0,2000.0,4613.0
215.0,0.8638333333333333,-2.0,0.0032706420976095474,1.0,2000.0,4626.0
216.0,0.8632,-40.0,0.0033862794458400457,0.0,2000.0,4666.0
217.0,0.8625666666666667,-23.0,0.0032101083946015152,0.0,2000.0,4680.0
218.0,0.8619333333333333,-25.0,0.0033322417746401494,1.0,2000.0,4716.0
219.0,0.8613,-16.0,0.0033495284927388034,1.0,2000.0,4743.0
220.0,0.8606666666666667,-6.0,0.003074390293263337,1.0,2000.0,4760.0
221.0,0.8600333333333333,-40.0,0.0032752194383647293,0.0,2000.0,4800.0
222.0,0.8594,10.0,0.003337156493216753,1.0,2000.0,4801.0
223.0,0.8587666666666667,-4.0,0.003375689995785554,1.0,2000.0,4816.0
224.0,0.8581333333333333,-23.0,0.003390015137162717,1.0,2000.0,4850.0
225.0,0.8575,1.0,0.0033112109405919908,1.0,2000.0,4860.0
226.0,0.8568666666666667,-48.0,0.006486926287508164,0.0,2000.0,4899.0
227.0,0.8562333333333334,2.0,0.004907956760790613,1.0,2000.0,4908.0
228.0,0.8556,-6.0,0.004245239967370734,1.0,2000.0,4925.0
229.0,0.8549666666666667,2.0,0.003935739087561767,1.0,2000.0,4934.0
230.0,0.8543333333333334,-15.0,0.0037263284634368923,1.0,2000.0,4960.0
231.0,0.8537,0.0,0.0034844045400280843,1.0,2000.0,4971.0
232.0,0.8530666666666666,-6.0,0.0035802977953982703,1.0,2000.0,4988.0
233.0,0.8524333333333334,-1.0,0.0036119254655204713,1.0,2000.0,5000.0
234.0,0.8518,-40.0,0.0035758371639531107,0.0,2000.0,5040.0
235.0,0.8511666666666666,-13.0,0.003397987641316528,1.0,2000.0,5064.0
236.0,0.8505333333333334,5.0,0.0031247108321016035,1.0,2000.0,5070.0
237.0,0.8499,-9.0,0.0033498852979391815,1.0,2000.0,5090.0
238.0,0.8492666666666666,9.0,0.003041523741558194,1.0,2000.0,5092.0
239.0,0.8486333333333334,9.0,0.003363278112374246,1.0,2000.0,5094.0
240.0,0.848,-10.0,0.002942614257335663,0.0,2000.0,5095.0
241.0,0.8473666666666666,-14.0,0.003425815887749195,1.0,2000.0,5120.0
242.0,0.8467333333333333,-27.0,0.003313944632138469,1.0,2000.0,5158.0
243.0,0.8461,-12.0,0.0032477055210620165,1.0,2000.0,5181.0
244.0,0.8454666666666667,-24.0,0.0031230455064879996,1.0,2000.0,5216.0
245.0,0.8448333333333333,-11.0,0.0032013154863803225,1.0,2000.0,5238.0
246.0,0.8442000000000001,-11.0,0.0030395900830626488,1.0,2000.0,5260.0
247.0,0.8435666666666667,-2.0,0.00303889259409446,1.0,2000.0,5273.0
248.0,0.8429333333333333,-16.0,0.003387485992991262,1.0,2000.0,5300.0
249.0,0.8423,3.0,0.0033252748544327915,1.0,2000.0,5308.0
250.0,0.8416666666666667,-8.0,0.0031461049680058892,1.0,2000.0,5327.0
251.0,0.8410333333333333,-10.0,0.003867614038643383,1.0,2000.0,5348.0
252.0,0.8404,-40.0,0.0034734989749267697,0.0,2000.0,5388.0
253.0,0.8397666666666667,-16.0,0.00323574539894859,1.0,2000.0,5415.0
254.0,0.8391333333333333,5.0,0.003669427901816865,1.0,2000.0,5421.0
255.0,0.8385,-13.0,0.003213526390027255,0.0,2000.0,5425.0
256.0,0.8378666666666666,-40.0,0.00302681255270727,0.0,2000.0,5465.0
257.0,0.8372333333333333,-1.0,0.003590378114798417,1.0,2000.0,5477.0
258.0,0.8366,-40.0,0.003367471002275124,0.0,2000.0,5517.0
259.0,0.8359666666666667,-22.0,0.0032607594180400624,1.0,2000.0,5550.0
260.0,0.8353333333333334,-12.0,0.003307456849142909,0.0,2000.0,5553.0
261.0,0.8347,-40.0,0.0029937985877040774,0.0,2000.0,5593.0
262.0,0.8340666666666667,-30.0,0.0031520184683835224,0.0,2000.0,5614.0
263.0,0.8334333333333334,4.0,0.003082360905994262,1.0,2000.0,5621.0
264.0,0.8328,-9.0,0.002987530280370265,1.0,2000.0,5641.0
265.0,0.8321666666666667,5.0,0.0029561659321188927,1.0,2000.0,5647.0
266.0,0.8315333333333333,-18.0,0.0030882404341051974,0.0,2000.0,5656.0
267.0,0.8309,5.0,0.0028755223223318658,1.0,2000.0,5662.0
268.0,0.8302666666666667,3.0,0.003052397252758965,1.0,2000.0,5670.0
269.0,0.8296333333333333,-13.0,0.0029100477307414017,1.0,2000.0,5694.0
270.0,0.829,4.0,0.0031944707235587494,1.0,2000.0,5701.0
271.0,0.8283666666666667,6.0,0.0031773248687386514,1.0,2000.0,5706.0
272.0,0.8277333333333333,-7.0,0.003156820920089053,1.0,2000.0,5724.0
273.0,0.8271,-15.0,0.003203893698250445,1.0,2000.0,5750.0
274.0,0.8264666666666667,9.0,0.0038293844554573298,1.0,2000.0,5752.0
275.0,0.8258333333333334,6.0,0.0027219017036259176,1.0,2000.0,5757.0
276.0,0.8252,-25.0,0.0033723688102327287,1.0,2000.0,5793.0
277.0,0.8245666666666667,-2.0,0.0032618055299211005,1.0,2000.0,5806.0
278.0,0.8239333333333334,-12.0,0.003145101328339914,1.0,2000.0,5829.0
279.0,0.8233,-6.0,0.0030185587923316393,1.0,2000.0,5846.0
280.0,0.8226666666666667,-13.0,0.0029549570754170418,0.0,2000.0,5850.0
281.0,0.8220333333333334,-20.0,0.00294768791495552,1.0,2000.0,5881.0
282.0,0.8214,-2.0,0.0030425226566596674,1.0,2000.0,5894.0
283.0,0.8207666666666666,-17.0,0.0031796187561537537,1.0,2000.0,5922.0
284.0,0.8201333333333334,-2.0,0.003366847253906039,1.0,2000.0,5935.0
285.0,0.8195,-7.0,0.0030862569369168747,1.0,2000.0,5953.0
286.0,0.8188666666666666,0.0,0.003073133231902664,1.0,2000.0,5964.0
287.0,0.8182333333333334,5.0,0.0031218003714457154,1.0,2000.0,5970.0
288.0,0.8176,-12.0,0.0029958294859776893,0.0,2000.0,5973.0
289.0,0.8169666666666666,-40.0,0.003288473567226902,0.0,2000.0,6013.0
290.0,0.8163333333333334,1.0,0.003095745854079723,1.0,2000.0,6023.0
291.0,0.8157,-6.0,0.002986969905631507,1.0,2000.0,6040.0
292.0,0.8150666666666667,-15.0,0.003026370774023235,1.0,2000.0,6066.0
293.0,0.8144333333333333,-11.0,0.003391826176084578,0.0,2000.0,6068.0
294.0,0.8138,-14.0,0.002927112812176347,1.0,2000.0,6093.0
295.0,0.8131666666666667,5.0,0.002887334926829984,1.0,2000.0,6099.0
296.0,0.8125333333333333,-40.0,0.0031375219637993722,0.0,2000.0,6139.0
297.0,0.8119000000000001,-12.0,0.0032005085022715125,1.0,2000.0,6162.0
298.0,0.8112666666666667,-11.0,0.002729710773564875,0.0,2000.0,6164.0
299.0,0.8106333333333333,-20.0,0.0025621598417108708,0.0,2000.0,6175.0
300.0,0.81,-14.0,0.0028892388194799424,1.0,2000.0,6200.0
301.0,0.8093666666666667,3.0,0.0031831648957449943,1.0,2000.0,6208.0
302.0,0.8087333333333333,-40.0,0.002982708753552288,0.0,2000.0,6248.0
303.0,0.8081,-40.0,0.003029196336865425,0.0,2000.0,6288.0
304.0,0.8074666666666667,-40.0,0.002844794656266458,0.0,2000.0,6328.0
305.0,0.8068333333333333,-40.0,0.0027916140388697386,0.0,2000.0,6368.0
306.0,0.8062,6.0,0.003058765782043338,1.0,2000.0,6373.0
307.0,0.8055666666666667,-18.0,0.0028139326669689682,0.0,2000.0,6382.0
308.0,0.8049333333333333,-18.0,0.002934298277350849,1.0,2000.0,6411.0
309.0,0.8043,3.0,0.002716723072808236,1.0,2000.0,6419.0
310.0,0.8036666666666666,-4.0,0.0029170957238723832,1.0,2000.0,6434.0
311.0,0.8030333333333333,-22.0,0.002913047700668826,1.0,2000.0,6467.0
312.0,0.8024,-19.0,0.002884720351236562,1.0,2000.0,6497.0
313.0,0.8017666666666667,6.0,0.0024943317752331496,1.0,2000.0,6502.0
314.0,0.8011333333333334,-6.0,0.002675960004767951,1.0,2000.0,6519.0
315.0,0.8005,-23.0,0.003003624901312458,1.0,2000.0,6553.0
316.0,0.7998666666666667,-10.0,0.002682575024664402,0.0,2000.0,6554.0
317.0,0.7992333333333334,-3.0,0.00273274232832981,1.0,2000.0,6568.0
318.0,0.7986,6.0,0.0032074472866952418,1.0,2000.0,6573.0
319.0,0.7979666666666667,4.0,0.0032677947809653623,1.0,2000.0,6580.0
320.0,0.7973333333333333,-17.0,0.0032446149520442952,1.0,2000.0,6608.0
321.0,0.7967,9.0,0.002974056522361934,1.0,2000.0,6610.0
322.0,0.7960666666666667,-20.0,0.0029755303741342597,1.0,2000.0,6641.0
323.0,0.7954333333333333,-11.0,0.0026768337490714407,1.0,2000.0,6663.0
324.0,0.7948,1.0,0.0032662060344591736,1.0,2000.0,6673.0
325.0,0.7941666666666667,9.0,0.003142400528304279,1.0,2000.0,6675.0
326.0,0.7935333333333333,-13.0,0.003148508141748607,0.0,2000.0,6679.0
327.0,0.7929,-15.0,0.002776439959863917,1.0,2000.0,6705.0
328.0,0.7922666666666667,-2.0,0.002652112045325339,1.0,2000.0,6718.0
329.0,0.7916333333333334,-10.0,0.0028415706141718794,1.0,2000.0,6739.0
330.0,0.791,-5.0,0.002770493127172813,1.0,2000.0,6755.0
331.0,0.7903666666666667,-40.0,0.0027393119060434403,0.0,2000.0,6795.0
332.0,0.7897333333333334,2.0,0.0031863742042332888,1.0,2000.0,6804.0
333.0,0.7891,-40.0,0.0028728382632834835,0.0,2000.0,6844.0
334.0,0.7884666666666666,6.0,0.002788128959946334,1.0,2000.0,6849.0
335.0,0.7878333333333334,3.0,0.0025279551919084042,1.0,2000.0,6857.0
336.0,0.7872,-14.0,0.002734365602955222,1.0,2000.0,6882.0
337.0,0.7865666666666666,-40.0,0.0027431826980318873,0.0,2000.0,6922.0
338.0,0.7859333333333334,-15.0,0.0028188933695976934,0.0,2000.0,6928.0
339.0,0.7853,-5.0,0.002625563385663554,1.0,2000.0,6944.0
340.0,0.7846666666666666,-25.0,0.0026521989137917343,1.0,2000.0,6980.0
341.0,0.7840333333333334,-40.0,0.00275972667732276,0.0,2000.0,7020.0
342.0,0.7834,-19.0,0.0030725298216566443,0.0,2000.0,7030.0
343.0,0.7827666666666667,3.0,0.002922480402048677,1.0,2000.0,7038.0
344.0,0.7821333333333333,-40.0,0.002807919232873246,0.0,2000.0,7078.0
345.0,0.7815,-7.0,0.002899242086439497,1.0,2000.0,7096.0
346.0,0.7808666666666667,-40.0,0.00260422459396068,0.0,2000.0,7136.0
347.0,0.7802333333333333,10.0,0.0024462067522108555,1.0,2000.0,7137.0
348.0,0.7796,-12.0,0.0027829475390414395,0.0,2000.0,7140.0
349.0,0.7789666666666667,3.0,0.0026632317749317735,1.0,2000.0,7148.0
350.0,0.7783333333333333,-11.0,0.002704353304579854,1.0,2000.0,7170.0
351.0,0.7777000000000001,-25.0,0.0029012890526145282,1.0,2000.0,7206.0
352.0,0.7770666666666667,-9.0,0.002866104629356414,1.0,2000.0,7226.0
353.0,0.7764333333333333,-21.0,0.002755541972874198,1.0,2000.0,7258.0
