episode,epsilon,episode_reward,avg_loss,win,replay_size,global_step
355.0,0.7751666666666667,-40.0,0.003237146296305582,0.0,2000.0,7596.0
356.0,0.7745333333333333,-3.0,0.003517633204215339,1.0,2000.0,7610.0
357.0,0.7739,-15.0,0.0029484060360118747,0.0,2000.0,7616.0
358.0,0.7732666666666667,5.0,0.0031699118747686348,1.0,2000.0,7622.0
359.0,0.7726333333333333,-15.0,0.002941609864744047,0.0,2000.0,7628.0
360.0,0.772,-3.0,0.002962726841880275,1.0,2000.0,7642.0
361.0,0.7713666666666666,-4.0,0.003011536660293738,1.0,2000.0,7657.0
362.0,0.7707333333333333,-40.0,0.003067237191135064,0.0,2000.0,7697.0
363.0,0.7701,-15.0,0.002859699118954058,1.0,2000.0,7723.0
364.0,0.7694666666666667,-15.0,0.003210078571170855,1.0,2000.0,7749.0
365.0,0.7688333333333334,-22.0,0.0032933122800806393,0.0,2000.0,7762.0
366.0,0.7682,-3.0,0.003121812270754682,1.0,2000.0,7776.0
367.0,0.7675666666666667,0.0,0.003187885507941246,1.0,2000.0,7787.0
368.0,0.7669333333333334,-40.0,0.0029214996669907124,0.0,2000.0,7827.0
369.0,0.7663,-18.0,0.0029490233382916658,1.0,2000.0,7856.0
370.0,0.7656666666666667,-26.0,0.0029974810942705417,1.0,2000.0,7893.0
371.0,0.7650333333333333,-6.0,0.0031345011803376325,1.0,2000.0,7910.0
372.0,0.7644,-7.0,0.003195345556984345,1.0,2000.0,7928.0
373.0,0.7637666666666667,-22.0,0.002902822752454967,1.0,2000.0,7961.0
374.0,0.7631333333333333,-9.0,0.0031845057616010307,1.0,2000.0,7981.0
375.0,0.7625,-40.0,0.003013866051333025,0.0,2000.0,8021.0
376.0,0.7618666666666667,-40.0,0.0033687047893181444,0.0,2000.0,8061.0
377.0,0.7612333333333333,-9.0,0.0029928801581263543,1.0,2000.0,8081.0
378.0,0.7605999999999999,-16.0,0.0029892523479820403,1.0,2000.0,8108.0
379.0,0.7599666666666667,-40.0,0.0029777365096379073,0.0,2000.0,8148.0
380.0,0.7593333333333333,-5.0,0.0029085130081512034,1.0,2000.0,8164.0
381.0,0.7587,-1.0,0.0030525949550792575,1.0,2000.0,8176.0
382.0,0.7580666666666667,7.0,0.0032105864374898374,1.0,2000.0,8180.0
383.0,0.7574333333333333,1.0,0.0033062441041693093,1.0,2000.0,8190.0
384.0,0.7568,10.0,0.0028760188724845648,1.0,2000.0,8191.0
385.0,0.7561666666666667,-24.0,0.0029976548427449803,1.0,2000.0,8226.0
386.0,0.7555333333333334,0.0,0.0035633539823307233,1.0,2000.0,8237.0
387.0,0.7549,6.0,0.003111442644149065,1.0,2000.0,8242.0
388.0,0.7542666666666666,7.0,0.0029830042039975524,1.0,2000.0,8246.0
389.0,0.7536333333333334,-13.0,0.0027589735303384564,1.0,2000.0,8270.0
390.0,0.753,-27.0,0.002957769197803971,1.0,2000.0,8308.0
391.0,0.7523666666666666,-40.0,0.0029558734939200805,0.0,2000.0,8348.0
392.0,0.7517333333333334,-15.0,0.0033804835447181878,1.0,2000.0,8374.0
393.0,0.7511,8.0,0.0034565490980943045,1.0,2000.0,8377.0
394.0,0.7504666666666667,-15.0,0.0034157822762305536,0.0,2000.0,8383.0
395.0,0.7498333333333334,8.0,0.0036899116821587086,1.0,2000.0,8386.0
396.0,0.7492,-32.0,0.0030712839924608884,0.0,2000.0,8409.0
397.0,0.7485666666666666,9.0,0.0032649829518049955,1.0,2000.0,8411.0
398.0,0.7479333333333333,8.0,0.0031559976438681283,1.0,2000.0,8414.0
399.0,0.7473000000000001,-17.0,0.003029857171765928,1.0,2000.0,8442.0
400.0,0.7466666666666667,-26.0,0.0029257569010095563,0.0,2000.0,8459.0
401.0,0.7460333333333333,-40.0,0.0030119911185465752,0.0,2000.0,8499.0
402.0,0.7454000000000001,-38.0,0.0027705193256381258,0.0,2000.0,8528.0
403.0,0.7447666666666667,-1.0,0.003127901096983502,1.0,2000.0,8540.0
404.0,0.7441333333333333,-2.0,0.0028202579392550085,1.0,2000.0,8553.0
405.0,0.7435,3.0,0.003204778302460909,1.0,2000.0,8561.0
406.0,0.7428666666666667,4.0,0.0030338133219629526,1.0,2000.0,8568.0
407.0,0.7422333333333333,2.0,0.002788378184454309,1.0,2000.0,8577.0
408.0,0.7416,-29.0,0.002552146662492305,0.0,2000.0,8597.0
409.0,0.7409666666666667,7.0,0.0025901628541760147,1.0,2000.0,8601.0
410.0,0.7403333333333333,-6.0,0.002900187371243887,1.0,2000.0,8618.0
411.0,0.7397,-40.0,0.002869043714599684,0.0,2000.0,8658.0
412.0,0.7390666666666666,-1.0,0.0027693046819573888,1.0,2000.0,8670.0
413.0,0.7384333333333334,-10.0,0.0037164785899221897,0.0,2000.0,8671.0
414.0,0.7378,-18.0,0.0029153377178992176,1.0,2000.0,8700.0
415.0,0.7371666666666667,3.0,0.003032141859875992,1.0,2000.0,8708.0
416.0,0.7365333333333334,10.0,0.0029450408183038235,1.0,2000.0,8709.0
417.0,0.7359,-40.0,0.0029203379002865405,0.0,2000.0,8749.0
418.0,0.7352666666666667,5.0,0.002956019054787854,1.0,2000.0,8755.0
419.0,0.7346333333333334,-9.0,0.002689444407587871,1.0,2000.0,8775.0
420.0,0.734,-11.0,0.0027577895459465003,1.0,2000.0,8797.0
421.0,0.7333666666666667,2.0,0.0028888092428031894,1.0,2000.0,8806.0
422.0,0.7327333333333333,6.0,0.0027609056793153285,1.0,2000.0,8811.0
423.0,0.7321,8.0,0.002541815939669808,1.0,2000.0,8814.0
424.0,0.7314666666666667,-6.0,0.0027727126554750346,1.0,2000.0,8831.0
425.0,0.7308333333333333,-15.0,0.002659066425015529,0.0,2000.0,8837.0
426.0,0.7302,-12.0,0.00354503877663418,1.0,2000.0,8860.0
427.0,0.7295666666666667,-15.0,0.0028683220645269523,1.0,2000.0,8886.0
428.0,0.7289333333333334,-40.0,0.002693903582985513,0.0,2000.0,8926.0
429.0,0.7283000000000001,9.0,0.002406233688816428,1.0,2000.0,8928.0
430.0,0.7276666666666667,-12.0,0.002666010106306361,1.0,2000.0,8951.0
431.0,0.7270333333333334,1.0,0.002209403389133513,1.0,2000.0,8961.0
432.0,0.7264,-3.0,0.0026799545822931187,1.0,2000.0,8975.0
433.0,0.7257666666666667,7.0,0.0029249911895021796,1.0,2000.0,8979.0
434.0,0.7251333333333334,-40.0,0.002589975993032567,0.0,2000.0,9019.0
435.0,0.7245,-20.0,0.0026764879754233744,1.0,2000.0,9050.0
436.0,0.7238666666666667,-1.0,0.002617771659667293,1.0,2000.0,9062.0
437.0,0.7232333333333334,-29.0,0.0028968796541448683,1.0,2000.0,9102.0
438.0,0.7226,-11.0,0.0032580570550635457,0.0,2000.0,9104.0
439.0,0.7219666666666666,-6.0,0.0029086190248456072,1.0,2000.0,9121.0
440.0,0.7213333333333334,-16.0,0.0028653628434296007,1.0,2000.0,9148.0
441.0,0.7207,-40.0,0.0027540684619452803,0.0,2000.0,9188.0
442.0,0.7200666666666666,7.0,0.003305853810161352,1.0,2000.0,9192.0
443.0,0.7194333333333334,-40.0,0.0027302415925078093,0.0,2000.0,9232.0
444.0,0.7188000000000001,3.0,0.0030745910189580172,1.0,2000.0,9240.0
445.0,0.7181666666666666,-13.0,0.0028767317708116025,1.0,2000.0,9264.0
446.0,0.7175333333333334,2.0,0.002664443312419785,1.0,2000.0,9273.0
447.0,0.7169000000000001,-26.0,0.0028953218669001317,1.0,2000.0,9310.0
448.0,0.7162666666666666,4.0,0.0029753439261444975,1.0,2000.0,9317.0
449.0,0.7156333333333333,-11.0,0.0026252774987369776,0.0,2000.0,9319.0
450.0,0.7150000000000001,6.0,0.0033047018107026814,1.0,2000.0,9324.0
451.0,0.7143666666666666,-1.0,0.0037170759169384837,1.0,2000.0,9336.0
452.0,0.7137333333333333,0.0,0.003157846693118865,1.0,2000.0,9347.0
453.0,0.7131000000000001,5.0,0.002577564873111745,1.0,2000.0,9353.0
454.0,0.7124666666666667,10.0,0.0017591980285942554,1.0,2000.0,9354.0
455.0,0.7118333333333333,10.0,0.003531654831022024,1.0,2000.0,9355.0
456.0,0.7112,-4.0,0.003045071040590604,1.0,2000.0,9370.0
457.0,0.7105666666666667,8.0,0.003094389569014311,1.0,2000.0,9373.0
458.0,0.7099333333333333,-10.0,0.00204679393209517,0.0,2000.0,9374.0
459.0,0.7093,1.0,0.00294407878536731,1.0,2000.0,9384.0
460.0,0.7086666666666668,-40.0,0.0026268360350513833,0.0,2000.0,9424.0
461.0,0.7080333333333333,6.0,0.0028326671104878186,1.0,2000.0,9429.0
462.0,0.7074,-27.0,0.0027321227642364406,1.0,2000.0,9467.0
463.0,0.7067666666666668,-18.0,0.002621394891195513,1.0,2000.0,9496.0
464.0,0.7061333333333333,-4.0,0.002599151316098869,1.0,2000.0,9511.0
465.0,0.7055,5.0,0.0028287638754894338,1.0,2000.0,9517.0
466.0,0.7048666666666668,-2.0,0.0028230000394754685,1.0,2000.0,9530.0
467.0,0.7042333333333333,-10.0,0.0029640020802617073,0.0,2000.0,9531.0
468.0,0.7036,-21.0,0.002870650787372142,0.0,2000.0,9543.0
469.0,0.7029666666666667,8.0,0.0031321707647293806,1.0,2000.0,9546.0
470.0,0.7023333333333333,4.0,0.0029324833968920366,1.0,2000.0,9553.0
471.0,0.7017,6.0,0.00305925402790308,1.0,2000.0,9558.0
472.0,0.7010666666666667,-16.0,0.0026118723865322492,1.0,2000.0,9585.0
473.0,0.7004333333333334,6.0,0.002756949746981263,1.0,2000.0,9590.0
474.0,0.6998,-20.0,0.0024774299765175038,0.0,2000.0,9601.0
475.0,0.6991666666666667,-26.0,0.002783706311035801,1.0,2000.0,9638.0
476.0,0.6985333333333333,-7.0,0.0033035432893989813,1.0,2000.0,9656.0
477.0,0.6979,-19.0,0.0027369501534849406,0.0,2000.0,9666.0
478.0,0.6972666666666667,-17.0,0.0028415725724439005,1.0,2000.0,9694.0
479.0,0.6966333333333333,-26.0,0.003255820254216323,1.0,2000.0,9731.0
480.0,0.696,-40.0,0.003299169533420354,0.0,2000.0,9771.0
481.0,0.6953666666666667,7.0,0.0026872431044466794,1.0,2000.0,9775.0
482.0,0.6947333333333333,-18.0,0.0034715979568788716,1.0,2000.0,9804.0
483.0,0.6940999999999999,-24.0,0.0031664369594571846,1.0,2000.0,9839.0
484.0,0.6934666666666667,-17.0,0.0031494690254995866,1.0,2000.0,9867.0
485.0,0.6928333333333334,-8.0,0.002992983257986213,1.0,2000.0,9886.0
486.0,0.6921999999999999,1.0,0.0027501693461090327,1.0,2000.0,9896.0
487.0,0.6915666666666667,-20.0,0.003073552187772528,1.0,2000.0,9927.0
488.0,0.6909333333333334,-3.0,0.003053822205401957,1.0,2000.0,9941.0
489.0,0.6903,-16.0,0.002965268696209899,1.0,2000.0,9968.0
490.0,0.6896666666666667,4.0,0.0030601272426013437,1.0,2000.0,9975.0
491.0,0.6890333333333334,-15.0,0.002887576209524503,1.0,2000.0,10001.0
492.0,0.6884,-1.0,0.002704380293531964,1.0,2000.0,10013.0
493.0,0.6877666666666666,3.0,0.002730714826611802,1.0,2000.0,10021.0
494.0,0.6871333333333334,-3.0,0.0028261524359030382,1.0,2000.0,10035.0
495.0,0.6865,-12.0,0.0031247190199792385,0.0,2000.0,10038.0
496.0,0.6858666666666666,8.0,0.0031120869486282268,1.0,2000.0,10041.0
497.0,0.6852333333333334,-22.0,0.002766357583106693,1.0,2000.0,10074.0
498.0,0.6846,-1.0,0.0027999081454860666,1.0,2000.0,10086.0
499.0,0.6839666666666666,-5.0,0.002947947068605572,1.0,2000.0,10102.0
500.0,0.6833333333333333,-27.0,0.002741456261566399,1.0,2000.0,10140.0
501.0,0.6827,1.0,0.0031518811360001565,1.0,2000.0,10150.0
502.0,0.6820666666666666,6.0,0.0028025235049426557,1.0,2000.0,10155.0
503.0,0.6814333333333333,-4.0,0.002581379228892426,1.0,2000.0,10170.0
504.0,0.6808000000000001,8.0,0.002174023073166609,1.0,2000.0,10173.0
505.0,0.6801666666666667,-5.0,0.0025699544785311446,1.0,2000.0,10189.0
506.0,0.6795333333333333,-10.0,0.003011387540027499,0.0,2000.0,10190.0
507.0,0.6789000000000001,-1.0,0.002621062701412787,1.0,2000.0,10202.0
508.0,0.6782666666666667,7.0,0.0024734855396673083,1.0,2000.0,10206.0
509.0,0.6776333333333333,-4.0,0.00259037926637878,1.0,2000.0,10221.0
510.0,0.677,6.0,0.003059740271419287,1.0,2000.0,10226.0
511.0,0.6763666666666667,-3.0,0.002795907635507839,1.0,2000.0,10240.0
512.0,0.6757333333333333,-18.0,0.0028437218098933325,1.0,2000.0,10269.0
513.0,0.6751,-7.0,0.0029805555241182446,1.0,2000.0,10287.0
514.0,0.6744666666666667,8.0,0.0029114592665185532,1.0,2000.0,10290.0
515.0,0.6738333333333333,-14.0,0.00316080111078918,0.0,2000.0,10295.0
516.0,0.6732,-5.0,0.0027057401894126087,1.0,2000.0,10311.0
517.0,0.6725666666666666,-11.0,0.0026612439912489867,1.0,2000.0,10333.0
518.0,0.6719333333333334,-12.0,0.0027579304802676907,1.0,2000.0,10356.0
519.0,0.6713,4.0,0.0028478240793836968,1.0,2000.0,10363.0
520.0,0.6706666666666667,2.0,0.0024168300442397594,1.0,2000.0,10372.0
521.0,0.6700333333333334,-1.0,0.0027183653049481413,1.0,2000.0,10384.0
522.0,0.6694,3.0,0.002677604032214731,1.0,2000.0,10392.0
523.0,0.6687666666666667,-2.0,0.0024252005118446853,1.0,2000.0,10405.0
524.0,0.6681333333333334,9.0,0.002430810360237956,1.0,2000.0,10407.0
525.0,0.6675,8.0,0.002699177285345892,1.0,2000.0,10410.0
526.0,0.6668666666666667,-6.0,0.0030005972914616853,1.0,2000.0,10427.0
527.0,0.6662333333333333,-16.0,0.002542768372222781,0.0,2000.0,10434.0
528.0,0.6656,-1.0,0.0025267159508075565,1.0,2000.0,10446.0
529.0,0.6649666666666667,-3.0,0.0024806689387852593,1.0,2000.0,10460.0
530.0,0.6643333333333333,5.0,0.002506966469809413,1.0,2000.0,10466.0
531.0,0.6637,-21.0,0.0026208918789052404,1.0,2000.0,10498.0
532.0,0.6630666666666667,-7.0,0.0025548914563842118,1.0,2000.0,10516.0
533.0,0.6624333333333334,-3.0,0.0024062487978621255,1.0,2000.0,10530.0
534.0,0.6618,-1.0,0.0028146549593657255,1.0,2000.0,10542.0
535.0,0.6611666666666667,5.0,0.00233088379415373,1.0,2000.0,10548.0
536.0,0.6605333333333334,2.0,0.0028442127578374413,1.0,2000.0,10557.0
537.0,0.6599,-14.0,0.0026665222831070423,1.0,2000.0,10582.0
538.0,0.6592666666666667,-9.0,0.002547825826331973,1.0,2000.0,10602.0
539.0,0.6586333333333334,4.0,0.0025561155219163212,1.0,2000.0,10609.0
540.0,0.658,-14.0,0.0027013280987739563,1.0,2000.0,10634.0
541.0,0.6573666666666667,-5.0,0.0026393679290777072,1.0,2000.0,10650.0
542.0,0.6567333333333334,10.0,0.002923669759184122,1.0,2000.0,10651.0
543.0,0.6561,0.0,0.002551874664442783,1.0,2000.0,10662.0
544.0,0.6554666666666666,-40.0,0.002538377640303224,0.0,2000.0,10702.0
545.0,0.6548333333333334,-12.0,0.002420063419065074,1.0,2000.0,10725.0
546.0,0.6542,0.0,0.002111487259918993,1.0,2000.0,10736.0
547.0,0.6535666666666666,10.0,0.002100063255056739,1.0,2000.0,10737.0
548.0,0.6529333333333334,1.0,0.002483265334740281,1.0,2000.0,10747.0
549.0,0.6523000000000001,9.0,0.002566334791481495,1.0,2000.0,10749.0
550.0,0.6516666666666667,-40.0,0.0026304807601263747,0.0,2000.0,10789.0
551.0,0.6510333333333334,8.0,0.002824365937461456,1.0,2000.0,10792.0
552.0,0.6504000000000001,7.0,0.002695764764212072,1.0,2000.0,10796.0
553.0,0.6497666666666667,10.0,0.003114039311185479,1.0,2000.0,10797.0
554.0,0.6491333333333333,7.0,0.002437220129650086,1.0,2000.0,10801.0
555.0,0.6485000000000001,-28.0,0.0026404200456081293,1.0,2000.0,10840.0
556.0,0.6478666666666667,-3.0,0.002548021879712386,1.0,2000.0,10854.0
557.0,0.6472333333333333,-40.0,0.002501419873442501,0.0,2000.0,10894.0
558.0,0.6466000000000001,1.0,0.0026458489010110497,1.0,2000.0,10904.0
559.0,0.6459666666666667,2.0,0.0024057802899430194,1.0,2000.0,10913.0
560.0,0.6453333333333333,3.0,0.0023577087849844247,1.0,2000.0,10921.0
561.0,0.6447,10.0,0.0027486090548336506,1.0,2000.0,10922.0
562.0,0.6440666666666667,8.0,0.002435275043050448,1.0,2000.0,10925.0
563.0,0.6434333333333333,2.0,0.002477430971339345,1.0,2000.0,10934.0
564.0,0.6428,-23.0,0.002667836255996543,1.0,2000.0,10968.0
565.0,0.6421666666666668,9.0,0.0024272738955914974,1.0,2000.0,10970.0
566.0,0.6415333333333333,5.0,0.0029045710883413753,1.0,2000.0,10976.0
567.0,0.6409,-4.0,0.0025299723803376157,1.0,2000.0,10991.0
568.0,0.6402666666666668,0.0,0.0025946735616096043,1.0,2000.0,11002.0
569.0,0.6396333333333333,-4.0,0.0024561166142423947,1.0,2000.0,11017.0
570.0,0.639,-1.0,0.0024734512553550303,1.0,2000.0,11029.0
571.0,0.6383666666666667,-14.0,0.0027098054625093937,1.0,2000.0,11054.0
572.0,0.6377333333333333,3.0,0.0026521252875681967,1.0,2000.0,11062.0
573.0,0.6371,6.0,0.003141506714746356,1.0,2000.0,11067.0
574.0,0.6364666666666667,4.0,0.002502031823886292,1.0,2000.0,11074.0
575.0,0.6358333333333333,-24.0,0.00262354568777872,1.0,2000.0,11109.0
576.0,0.6352,8.0,0.0029117603165407977,1.0,2000.0,11112.0
577.0,0.6345666666666667,3.0,0.0025108116533374414,1.0,2000.0,11120.0
578.0,0.6339333333333333,8.0,0.0026767163847883544,1.0,2000.0,11123.0
579.0,0.6333,9.0,0.0027316634077578783,1.0,2000.0,11125.0
580.0,0.6326666666666667,3.0,0.0027512763917911798,1.0,2000.0,11133.0
581.0,0.6320333333333334,9.0,0.002140885218977928,1.0,2000.0,11135.0
582.0,0.6314,-9.0,0.002569332660641521,1.0,2000.0,11155.0
583.0,0.6307666666666667,-17.0,0.0024127616696724935,1.0,2000.0,11183.0
584.0,0.6301333333333334,-6.0,0.002297739210702917,1.0,2000.0,11200.0
585.0,0.6295,-5.0,0.0024419770925305784,1.0,2000.0,11216.0
586.0,0.6288666666666667,-1.0,0.0027459332680640123,1.0,2000.0,11228.0
587.0,0.6282333333333334,-10.0,0.002449563044744233,1.0,2000.0,11249.0
588.0,0.6275999999999999,-40.0,0.002449222799623385,0.0,2000.0,11289.0
589.0,0.6269666666666667,-2.0,0.0024251679334646235,1.0,2000.0,11302.0
590.0,0.6263333333333334,5.0,0.002494176384061575,1.0,2000.0,11308.0
591.0,0.6256999999999999,-5.0,0.002386363339610398,1.0,2000.0,11324.0
592.0,0.6250666666666667,-5.0,0.0024661354545969516,1.0,2000.0,11340.0
593.0,0.6244333333333334,6.0,0.0025865159928798675,1.0,2000.0,11345.0
594.0,0.6238,-19.0,0.002455000567715615,1.0,2000.0,11375.0
595.0,0.6231666666666666,0.0,0.0025123749034140597,1.0,2000.0,11386.0
596.0,0.6225333333333334,-10.0,0.0025058443369787363,1.0,2000.0,11407.0
597.0,0.6219,-11.0,0.0021796307039701128,1.0,2000.0,11429.0
598.0,0.6212666666666666,-13.0,0.0029048914730083197,1.0,2000.0,11453.0
599.0,0.6206333333333334,-5.0,0.0028374251851346344,1.0,2000.0,11469.0
600.0,0.62,3.0,0.0026340084441471845,1.0,2000.0,11477.0
601.0,0.6193666666666666,7.0,0.0035646602045744658,1.0,2000.0,11481.0
602.0,0.6187333333333334,-35.0,0.0028056586609007074,0.0,2000.0,11507.0
603.0,0.6181,-9.0,0.0026325457729399204,1.0,2000.0,11527.0
604.0,0.6174666666666666,6.0,0.0025052528362721205,1.0,2000.0,11532.0
605.0,0.6168333333333333,-11.0,0.0019480169285088778,0.0,2000.0,11534.0
606.0,0.6162,-12.0,0.002352284389021604,1.0,2000.0,11557.0
607.0,0.6155666666666666,-23.0,0.0024128086276023705,1.0,2000.0,11591.0
608.0,0.6149333333333333,4.0,0.0026923799720991936,1.0,2000.0,11598.0
609.0,0.6143000000000001,8.0,0.0027703110051030913,1.0,2000.0,11601.0
610.0,0.6136666666666667,-11.0,0.003233942436054349,0.0,2000.0,11603.0
611.0,0.6130333333333333,-1.0,0.002560693605725343,1.0,2000.0,11615.0
612.0,0.6124,5.0,0.002462387278986474,1.0,2000.0,11621.0
613.0,0.6117666666666667,1.0,0.0025209445273503663,1.0,2000.0,11631.0
614.0,0.6111333333333333,6.0,0.0026655558962374926,1.0,2000.0,11636.0
615.0,0.6105,-14.0,0.002443019072525203,1.0,2000.0,11661.0
616.0,0.6098666666666667,-15.0,0.002814902843405994,1.0,2000.0,11687.0
617.0,0.6092333333333333,-11.0,0.0025472478856417265,1.0,2000.0,11709.0
618.0,0.6086,-12.0,0.002689752100116533,1.0,2000.0,11732.0
619.0,0.6079666666666667,7.0,0.003066618519369513,1.0,2000.0,11736.0
620.0,0.6073333333333333,-13.0,0.002668266199179925,1.0,2000.0,11760.0
621.0,0.6067,0.0,0.0026531459932977505,1.0,2000.0,11771.0
622.0,0.6060666666666666,3.0,0.0025933906727004796,1.0,2000.0,11779.0
623.0,0.6054333333333334,-2.0,0.0026378574279638436,1.0,2000.0,11792.0
624.0,0.6048,4.0,0.0027537488910768715,1.0,2000.0,11799.0
625.0,0.6041666666666667,8.0,0.0026226737536489964,1.0,2000.0,11802.0
626.0,0.6035333333333334,8.0,0.003138929372653365,1.0,2000.0,11805.0
627.0,0.6029,7.0,0.003020045696757734,1.0,2000.0,11809.0
628.0,0.6022666666666667,4.0,0.002895941658477698,1.0,2000.0,11816.0
629.0,0.6016333333333334,-17.0,0.002953273801332606,1.0,2000.0,11844.0
630.0,0.601,2.0,0.002889309311285615,1.0,2000.0,11853.0
631.0,0.6003666666666667,2.0,0.002700726967304945,1.0,2000.0,11862.0
632.0,0.5997333333333333,-24.0,0.002644773336526539,1.0,2000.0,11897.0
633.0,0.5991,-2.0,0.0028000745313385357,1.0,2000.0,11910.0
634.0,0.5984666666666667,0.0,0.0030198099557310343,1.0,2000.0,11921.0
635.0,0.5978333333333333,7.0,0.0022443291964009404,1.0,2000.0,11925.0
636.0,0.5972,5.0,0.002495538482132057,1.0,2000.0,11931.0
637.0,0.5965666666666667,2.0,0.0030985791624213257,1.0,2000.0,11940.0
638.0,0.5959333333333334,1.0,0.0027899506501853468,1.0,2000.0,11950.0
639.0,0.5953,-2.0,0.002431686851195991,1.0,2000.0,11963.0
640.0,0.5946666666666667,-19.0,0.0026955727022141217,1.0,2000.0,11993.0
641.0,0.5940333333333334,0.0,0.0026550036643377757,1.0,2000.0,12004.0
642.0,0.5934,-2.0,0.002887280613112335,1.0,2000.0,12017.0
643.0,0.5927666666666667,-2.0,0.002809454597389469,1.0,2000.0,12030.0
644.0,0.5921333333333334,0.0,0.0026317624883218245,1.0,2000.0,12041.0
645.0,0.5915,4.0,0.0024590722418257167,1.0,2000.0,12048.0
646.0,0.5908666666666667,4.0,0.002460496367088386,1.0,2000.0,12055.0
647.0,0.5902333333333334,-22.0,0.002621178074288323,1.0,2000.0,12088.0
648.0,0.5896,3.0,0.0025585734110791236,1.0,2000.0,12096.0
649.0,0.5889666666666666,2.0,0.0028392098223169646,1.0,2000.0,12105.0
650.0,0.5883333333333334,9.0,0.003122109337709844,1.0,2000.0,12107.0
651.0,0.5877,1.0,0.0031263593351468443,1.0,2000.0,12117.0
652.0,0.5870666666666666,3.0,0.0028267522575333714,1.0,2000.0,12125.0
653.0,0.5864333333333334,8.0,0.002809749140093724,1.0,2000.0,12128.0
654.0,0.5858000000000001,1.0,0.0026269979774951936,1.0,2000.0,12138.0
655.0,0.5851666666666667,-9.0,0.002608931588474661,1.0,2000.0,12158.0
656.0,0.5845333333333333,5.0,0.002769347707120081,1.0,2000.0,12164.0
657.0,0.5839000000000001,-1.0,0.002505559988397484,1.0,2000.0,12176.0
658.0,0.5832666666666667,1.0,0.00259477028157562,1.0,2000.0,12186.0
659.0,0.5826333333333333,-1.0,0.0026097966086429856,1.0,2000.0,12198.0
660.0,0.5820000000000001,-1.0,0.002555067107702295,1.0,2000.0,12210.0
661.0,0.5813666666666667,2.0,0.002525452731384171,1.0,2000.0,12219.0
662.0,0.5807333333333333,-11.0,0.0020639157155528665,0.0,2000.0,12221.0
663.0,0.5801000000000001,7.0,0.0024107940262183547,1.0,2000.0,12225.0
664.0,0.5794666666666667,2.0,0.0026323211431089374,1.0,2000.0,12234.0
665.0,0.5788333333333333,-11.0,0.0017743228818289936,0.0,2000.0,12236.0
666.0,0.5782,3.0,0.002202118412242271,1.0,2000.0,12244.0
667.0,0.5775666666666667,5.0,0.002989261605155965,1.0,2000.0,12250.0
668.0,0.5769333333333333,4.0,0.002487638532849295,1.0,2000.0,12257.0
669.0,0.5763,6.0,0.0026805500965565443,1.0,2000.0,12262.0
670.0,0.5756666666666668,9.0,0.0019736189278773963,1.0,2000.0,12264.0
671.0,0.5750333333333333,3.0,0.002422542223939672,1.0,2000.0,12272.0
672.0,0.5744,-10.0,0.002382266346276516,1.0,2000.0,12293.0
673.0,0.5737666666666668,7.0,0.0023448590945918113,1.0,2000.0,12297.0
674.0,0.5731333333333334,-13.0,0.0026881068964333585,1.0,2000.0,12321.0
675.0,0.5725,-1.0,0.0024346208471494415,1.0,2000.0,12333.0
676.0,0.5718666666666667,-2.0,0.0025625149719417095,1.0,2000.0,12346.0
677.0,0.5712333333333334,5.0,0.002262427743213872,1.0,2000.0,12352.0
678.0,0.5706,5.0,0.0021923978929407895,1.0,2000.0,12358.0
679.0,0.5699666666666667,6.0,0.002849606005474925,1.0,2000.0,12363.0
680.0,0.5693333333333334,3.0,0.002137775794835761,1.0,2000.0,12371.0
681.0,0.5687,7.0,0.002231386082712561,1.0,2000.0,12375.0
682.0,0.5680666666666667,10.0,0.0028287512250244617,1.0,2000.0,12376.0
683.0,0.5674333333333335,10.0,0.0016866568475961685,1.0,2000.0,12377.0
684.0,0.5668,3.0,0.0025222007679985836,1.0,2000.0,12385.0
685.0,0.5661666666666667,3.0,0.0027179142052773386,1.0,2000.0,12393.0
686.0,0.5655333333333334,4.0,0.002677980876926865,1.0,2000.0,12400.0
687.0,0.5649,-1.0,0.0024445734549469003,1.0,2000.0,12412.0
688.0,0.5642666666666667,8.0,0.0026415626828869185,1.0,2000.0,12415.0
689.0,0.5636333333333334,9.0,0.0027607931988313794,1.0,2000.0,12417.0
690.0,0.563,2.0,0.002170561398896906,1.0,2000.0,12426.0
691.0,0.5623666666666667,5.0,0.00237653802226608,1.0,2000.0,12432.0
692.0,0.5617333333333334,1.0,0.00230797182302922,1.0,2000.0,12442.0
693.0,0.5610999999999999,9.0,0.00275797420181334,1.0,2000.0,12444.0
694.0,0.5604666666666667,3.0,0.0022328341874526814,1.0,2000.0,12452.0
695.0,0.5598333333333334,4.0,0.0025971014983952045,1.0,2000.0,12459.0
696.0,0.5591999999999999,0.0,0.002527978228913112,1.0,2000.0,12470.0
697.0,0.5585666666666667,-1.0,0.002639948856085539,1.0,2000.0,12482.0
698.0,0.5579333333333334,-8.0,0.0027173007409529468,1.0,2000.0,12501.0
699.0,0.5573,6.0,0.0020558379357680677,1.0,2000.0,12506.0
700.0,0.5566666666666666,1.0,0.0023655301542021335,1.0,2000.0,12516.0
701.0,0.5560333333333334,5.0,0.003006692548903326,1.0,2000.0,12522.0
702.0,0.5554,5.0,0.0023364388422730067,1.0,2000.0,12528.0
703.0,0.5547666666666666,8.0,0.00234739959705621,1.0,2000.0,12531.0
