episode,epsilon,episode_reward,avg_loss,win,replay_size,global_step
374.0,0.6634,-9.0,0.056501174718141554,1.0,1000.0,7343.0
375.0,0.6625,-10.0,0.06154896833357357,1.0,1000.0,7364.0
376.0,0.6616,-13.0,0.06067494194333752,1.0,1000.0,7388.0
377.0,0.6607000000000001,-30.0,0.061995094642043114,0.0,1000.0,7418.0
378.0,0.6597999999999999,-2.0,0.06161556507532413,1.0,1000.0,7431.0
379.0,0.6589,-6.0,0.06215202479678042,1.0,1000.0,7448.0
380.0,0.6579999999999999,-11.0,0.0644982811063528,0.0,1000.0,7450.0
381.0,0.6571,-30.0,0.06132320947945118,0.0,1000.0,7480.0
382.0,0.6562,1.0,0.06412580013275146,1.0,1000.0,7490.0
383.0,0.6553,-12.0,0.06775607913732529,0.0,1000.0,7493.0
384.0,0.6544,-30.0,0.058198843523859976,0.0,1000.0,7523.0
385.0,0.6535,0.0,0.06384150142019446,1.0,1000.0,7534.0
386.0,0.6526,-3.0,0.06220736540853977,1.0,1000.0,7548.0
387.0,0.6517,-14.0,0.0605158157646656,0.0,1000.0,7553.0
388.0,0.6508,-30.0,0.062203726669152574,0.0,1000.0,7583.0
389.0,0.6498999999999999,-11.0,0.06038731421259316,1.0,1000.0,7605.0
390.0,0.649,-30.0,0.06429893660048644,0.0,1000.0,7635.0
391.0,0.6480999999999999,-6.0,0.0561225451529026,1.0,1000.0,7652.0
392.0,0.6472,-8.0,0.06091313142525522,1.0,1000.0,7671.0
393.0,0.6463,-1.0,0.059268053621053696,1.0,1000.0,7683.0
394.0,0.6454,-11.0,0.06282629258930683,0.0,1000.0,7685.0
395.0,0.6445,-7.0,0.05986039671632978,1.0,1000.0,7703.0
396.0,0.6436,-14.0,0.06503790229558945,1.0,1000.0,7728.0
397.0,0.6427,3.0,0.05474648671224713,1.0,1000.0,7736.0
398.0,0.6417999999999999,-1.0,0.05696980065355698,1.0,1000.0,7748.0
399.0,0.6409,-9.0,0.06500045266002416,1.0,1000.0,7768.0
400.0,0.6399999999999999,-12.0,0.05229564135273298,0.0,1000.0,7771.0
401.0,0.6391,-16.0,0.05585546543200811,1.0,1000.0,7798.0
402.0,0.6382,4.0,0.06738189341766494,1.0,1000.0,7805.0
403.0,0.6373,-18.0,0.05823630508449343,0.0,1000.0,7814.0
404.0,0.6364,-18.0,0.056711540867884956,0.0,1000.0,7823.0
405.0,0.6355,3.0,0.06090933782979846,1.0,1000.0,7831.0
406.0,0.6345999999999999,-12.0,0.06043885907401209,1.0,1000.0,7854.0
407.0,0.6337,-11.0,0.06439343839883804,0.0,1000.0,7856.0
408.0,0.6328,-1.0,0.05559223766128222,1.0,1000.0,7868.0
409.0,0.6319,-15.0,0.08504510814180741,1.0,1000.0,7894.0
410.0,0.631,-7.0,0.070038510279523,1.0,1000.0,7912.0
411.0,0.6301,-6.0,0.09083395275999517,1.0,1000.0,7929.0
412.0,0.6292,-12.0,0.08226269742716914,1.0,1000.0,7952.0
413.0,0.6283000000000001,1.0,0.09259755685925483,1.0,1000.0,7962.0
414.0,0.6274,-14.0,0.09486418187618256,1.0,1000.0,7987.0
415.0,0.6265000000000001,2.0,0.08075788451565637,1.0,1000.0,7996.0
416.0,0.6255999999999999,-30.0,0.11422783409555753,0.0,1000.0,8026.0
417.0,0.6247,-30.0,0.12745495984951655,0.0,1000.0,8056.0
418.0,0.6238,-1.0,0.1327459905296564,1.0,1000.0,8068.0
419.0,0.6229,-8.0,0.10578961709612295,1.0,1000.0,8087.0
420.0,0.622,-7.0,0.10276549412972397,1.0,1000.0,8105.0
421.0,0.6211,1.0,0.10120640248060227,1.0,1000.0,8115.0
422.0,0.6202000000000001,-17.0,0.10225144002054419,1.0,1000.0,8143.0
423.0,0.6193,-5.0,0.11294808285310864,1.0,1000.0,8159.0
424.0,0.6184000000000001,2.0,0.09217245131731033,1.0,1000.0,8168.0
425.0,0.6174999999999999,-4.0,0.08698412279287975,1.0,1000.0,8183.0
426.0,0.6166,2.0,0.08675540859500568,1.0,1000.0,8192.0
427.0,0.6157,-1.0,0.06061281108607849,1.0,1000.0,8204.0
428.0,0.6148,-5.0,0.05848973663523793,1.0,1000.0,8220.0
429.0,0.6139,-15.0,0.06695092612734208,1.0,1000.0,8246.0
430.0,0.613,3.0,0.07233360502868891,1.0,1000.0,8254.0
431.0,0.6121,-11.0,0.05722023546695709,0.0,1000.0,8256.0
432.0,0.6112,-12.0,0.06483111595330031,1.0,1000.0,8279.0
433.0,0.6103000000000001,-3.0,0.05302625575235912,1.0,1000.0,8293.0
434.0,0.6093999999999999,-9.0,0.05525781512260437,1.0,1000.0,8313.0
435.0,0.6085,2.0,0.055399816069338054,1.0,1000.0,8322.0
436.0,0.6075999999999999,-1.0,0.06853042480846246,1.0,1000.0,8334.0
437.0,0.6067,-4.0,0.058694618940353396,1.0,1000.0,8349.0
438.0,0.6058,0.0,0.05357084863565185,1.0,1000.0,8360.0
439.0,0.6049,-8.0,0.0505378152194776,1.0,1000.0,8379.0
440.0,0.604,-1.0,0.05722969335814317,1.0,1000.0,8391.0
441.0,0.6031,-15.0,0.057095433227144755,1.0,1000.0,8417.0
442.0,0.6022000000000001,-12.0,0.05503345507642497,1.0,1000.0,8440.0
443.0,0.6013,2.0,0.05382625054981974,1.0,1000.0,8449.0
444.0,0.6004,-7.0,0.059485349597202405,1.0,1000.0,8467.0
445.0,0.5994999999999999,-2.0,0.052000292791770056,1.0,1000.0,8480.0
446.0,0.5986,-7.0,0.05080279087026914,1.0,1000.0,8498.0
447.0,0.5977,-18.0,0.04692157595578966,1.0,1000.0,8527.0
448.0,0.5968,-11.0,0.051039482382210816,1.0,1000.0,8549.0
449.0,0.5959,-10.0,0.0419945926183746,1.0,1000.0,8570.0
450.0,0.595,-11.0,0.05059269815683365,0.0,1000.0,8572.0
451.0,0.5941,-4.0,0.04509367967645327,1.0,1000.0,8587.0
452.0,0.5932,-8.0,0.0390925229968209,1.0,1000.0,8606.0
453.0,0.5923,-3.0,0.03838788624852896,1.0,1000.0,8620.0
454.0,0.5913999999999999,-3.0,0.04116150550544262,1.0,1000.0,8634.0
455.0,0.5905,0.0,0.03629713437773965,1.0,1000.0,8645.0
456.0,0.5895999999999999,-16.0,0.03812902686851365,0.0,1000.0,8652.0
457.0,0.5887,-18.0,0.03583976099717206,1.0,1000.0,8681.0
458.0,0.5878,-4.0,0.03575396959980329,1.0,1000.0,8696.0
459.0,0.5869,-11.0,0.03811377210711891,1.0,1000.0,8718.0
460.0,0.586,-2.0,0.036935919895768166,1.0,1000.0,8731.0
461.0,0.5851,-5.0,0.0395424299640581,1.0,1000.0,8747.0
462.0,0.5842,1.0,0.040765780583024026,1.0,1000.0,8757.0
463.0,0.5832999999999999,-14.0,0.036751044020056724,1.0,1000.0,8782.0
464.0,0.5824,-11.0,0.02950035873800516,0.0,1000.0,8784.0
465.0,0.5814999999999999,-10.0,0.038564719703225864,1.0,1000.0,8805.0
466.0,0.5806,-14.0,0.03704071499407292,1.0,1000.0,8830.0
467.0,0.5797,-10.0,0.03525823709510621,1.0,1000.0,8851.0
468.0,0.5788,-1.0,0.03327875925848881,1.0,1000.0,8863.0
469.0,0.5779000000000001,-7.0,0.031384911802079946,1.0,1000.0,8881.0
470.0,0.577,-6.0,0.03292039398323087,1.0,1000.0,8898.0
471.0,0.5761000000000001,-19.0,0.03597230054438114,0.0,1000.0,8908.0
472.0,0.5751999999999999,-15.0,0.03356376326141449,1.0,1000.0,8934.0
473.0,0.5743,-7.0,0.03306147218164471,1.0,1000.0,8952.0
474.0,0.5734,-1.0,0.03244072881837686,1.0,1000.0,8964.0
475.0,0.5725,-2.0,0.03858093186639822,1.0,1000.0,8977.0
476.0,0.5716,-30.0,0.035046323823432125,0.0,1000.0,9007.0
477.0,0.5707,-1.0,0.034410111450900636,1.0,1000.0,9019.0
478.0,0.5698000000000001,0.0,0.041268149560148064,1.0,1000.0,9030.0
479.0,0.5689,1.0,0.032995805889368054,1.0,1000.0,9040.0
480.0,0.5680000000000001,-3.0,0.03154464425253017,1.0,1000.0,9054.0
481.0,0.5670999999999999,1.0,0.03828177973628044,1.0,1000.0,9064.0
482.0,0.5662,-3.0,0.03777960155691419,1.0,1000.0,9078.0
483.0,0.5653,-4.0,0.03222682848572731,1.0,1000.0,9093.0
484.0,0.5644,3.0,0.03802897175773978,1.0,1000.0,9101.0
485.0,0.5635,-4.0,0.03468975499272346,1.0,1000.0,9116.0
486.0,0.5626,1.0,0.03595164120197296,1.0,1000.0,9126.0
487.0,0.5617,-11.0,0.027451463975012302,0.0,1000.0,9128.0
488.0,0.5608,0.0,0.03570753725414926,1.0,1000.0,9139.0
489.0,0.5599000000000001,-18.0,0.03200179152190685,0.0,1000.0,9148.0
490.0,0.5589999999999999,-11.0,0.03560401126742363,1.0,1000.0,9170.0
491.0,0.5581,-1.0,0.04357933377226194,1.0,1000.0,9182.0
492.0,0.5571999999999999,-11.0,0.035442196764051914,0.0,1000.0,9184.0
493.0,0.5563,-18.0,0.03956930544869653,1.0,1000.0,9213.0
494.0,0.5554,-18.0,0.03706797514239262,1.0,1000.0,9242.0
495.0,0.5545,-3.0,0.037794017499046664,1.0,1000.0,9256.0
496.0,0.5536,-4.0,0.03303811984757583,1.0,1000.0,9271.0
497.0,0.5527,0.0,0.03220137394964695,1.0,1000.0,9282.0
498.0,0.5518000000000001,-11.0,0.030727009288966656,0.0,1000.0,9284.0
499.0,0.5509,-3.0,0.03774873087448733,1.0,1000.0,9298.0
500.0,0.55,1.0,0.03677301090210676,1.0,1000.0,9308.0
501.0,0.5490999999999999,-30.0,0.033616009851296744,0.0,1000.0,9338.0
502.0,0.5482,-11.0,0.029938193038105965,0.0,1000.0,9340.0
503.0,0.5473,-30.0,0.036825989559292796,0.0,1000.0,9370.0
504.0,0.5464,-11.0,0.05255488306283951,0.0,1000.0,9372.0
505.0,0.5455,-1.0,0.03736834522957603,1.0,1000.0,9384.0
506.0,0.5446,-6.0,0.034688568180974794,1.0,1000.0,9401.0
507.0,0.5437,-17.0,0.03598008118569851,0.0,1000.0,9409.0
508.0,0.5428,-2.0,0.03386246943129943,1.0,1000.0,9422.0
509.0,0.5419,1.0,0.03570266980677843,1.0,1000.0,9432.0
510.0,0.5409999999999999,-11.0,0.03799847513437271,0.0,1000.0,9434.0
511.0,0.5401,-11.0,0.041290549392049965,1.0,1000.0,9456.0
512.0,0.5391999999999999,-11.0,0.03468098305165768,0.0,1000.0,9458.0
513.0,0.5383,-13.0,0.03802193693506221,1.0,1000.0,9482.0
514.0,0.5374,-1.0,0.03565465953821937,1.0,1000.0,9494.0
515.0,0.5365,-30.0,0.03535326905548573,0.0,1000.0,9524.0
516.0,0.5356,0.0,0.03971845893697305,1.0,1000.0,9535.0
517.0,0.5347,-6.0,0.03644213584416053,1.0,1000.0,9552.0
518.0,0.5338,-2.0,0.04063589656009124,1.0,1000.0,9565.0
519.0,0.5328999999999999,-14.0,0.03387929275631905,0.0,1000.0,9570.0
520.0,0.532,-13.0,0.037284713393698134,1.0,1000.0,9594.0
521.0,0.5310999999999999,-4.0,0.042665586123863855,1.0,1000.0,9609.0
522.0,0.5302,-6.0,0.038580054088550454,1.0,1000.0,9626.0
523.0,0.5293,-12.0,0.03805797134080659,1.0,1000.0,9649.0
524.0,0.5284,2.0,0.03618789753980107,1.0,1000.0,9658.0
525.0,0.5275,-16.0,0.03795811582218717,1.0,1000.0,9685.0
526.0,0.5266,-30.0,0.03846036580701669,0.0,1000.0,9715.0
527.0,0.5257,0.0,0.042793956669894134,1.0,1000.0,9726.0
528.0,0.5247999999999999,0.0,0.03851675597781485,1.0,1000.0,9737.0
529.0,0.5239,-30.0,0.037967431172728536,0.0,1000.0,9767.0
530.0,0.5229999999999999,-6.0,0.03422688714721624,1.0,1000.0,9784.0
531.0,0.5221,-1.0,0.030806517228484154,1.0,1000.0,9796.0
532.0,0.5211999999999999,4.0,0.029884275048971176,1.0,1000.0,9803.0
533.0,0.5203,-8.0,0.03624030781027518,1.0,1000.0,9822.0
534.0,0.5194,-7.0,0.032599206599924296,1.0,1000.0,9840.0
535.0,0.5185,-9.0,0.03543802918866277,1.0,1000.0,9860.0
536.0,0.5176,3.0,0.03304082830436528,1.0,1000.0,9868.0
537.0,0.5166999999999999,-19.0,0.03119381076345841,1.0,1000.0,9898.0
538.0,0.5158,-4.0,0.034273013348380725,1.0,1000.0,9913.0
539.0,0.5148999999999999,-1.0,0.029225057922303677,1.0,1000.0,9925.0
540.0,0.514,-5.0,0.029336061677895486,1.0,1000.0,9941.0
541.0,0.5130999999999999,0.0,0.02857082997533408,1.0,1000.0,9952.0
542.0,0.5122,-16.0,0.02824283204972744,0.0,1000.0,9959.0
543.0,0.5113,1.0,0.03309564776718617,1.0,1000.0,9969.0
544.0,0.5104,1.0,0.02854931801557541,1.0,1000.0,9979.0
545.0,0.5095,2.0,0.029662420352300007,1.0,1000.0,9988.0
546.0,0.5085999999999999,-14.0,0.027035574615001678,0.0,1000.0,9993.0
547.0,0.5076999999999999,1.0,0.031644764356315136,1.0,1000.0,10003.0
548.0,0.5067999999999999,2.0,0.032439309689733714,1.0,1000.0,10012.0
549.0,0.5059,-3.0,0.03235844615846872,1.0,1000.0,10026.0
550.0,0.5049999999999999,-1.0,0.038708008360117674,1.0,1000.0,10038.0
551.0,0.5041,3.0,0.04429242108017206,1.0,1000.0,10046.0
552.0,0.5031999999999999,2.0,0.03217077751954397,1.0,1000.0,10055.0
553.0,0.5023,-11.0,0.040188186717304314,1.0,1000.0,10077.0
554.0,0.5014,-2.0,0.04338625016120764,1.0,1000.0,10090.0
555.0,0.5005,4.0,0.044461061379739215,1.0,1000.0,10097.0
556.0,0.49959999999999993,4.0,0.061421891408307214,1.0,1000.0,10104.0
557.0,0.4986999999999999,-5.0,0.054330060025677085,1.0,1000.0,10120.0
558.0,0.4977999999999999,-2.0,0.05453243851661682,1.0,1000.0,10133.0
559.0,0.4968999999999999,-4.0,0.061588012923796974,1.0,1000.0,10148.0
560.0,0.4959999999999999,0.0,0.043327271938323975,1.0,1000.0,10159.0
561.0,0.4951,-4.0,0.06014350280165672,1.0,1000.0,10174.0
562.0,0.4942,-5.0,0.07765882881358266,1.0,1000.0,10190.0
563.0,0.49330000000000007,0.0,0.06932221725583076,1.0,1000.0,10201.0
564.0,0.49240000000000006,1.0,0.09494678899645806,1.0,1000.0,10211.0
565.0,0.49150000000000005,2.0,0.06787211737698978,1.0,1000.0,10220.0
566.0,0.49060000000000004,-30.0,0.07821756154298783,0.0,1000.0,10250.0
567.0,0.4897,0.0,0.0866540057415312,1.0,1000.0,10261.0
568.0,0.4888,-13.0,0.06941455571601789,1.0,1000.0,10285.0
569.0,0.4879,-13.0,0.06632590371494491,1.0,1000.0,10309.0
570.0,0.487,-3.0,0.08946733229926654,1.0,1000.0,10323.0
571.0,0.4861,1.0,0.06364562474191189,1.0,1000.0,10333.0
572.0,0.4852000000000001,2.0,0.058484608514441386,1.0,1000.0,10342.0
573.0,0.48430000000000006,1.0,0.0563731238245964,1.0,1000.0,10352.0
574.0,0.48340000000000005,1.0,0.062959486246109,1.0,1000.0,10362.0
575.0,0.48250000000000004,-11.0,0.060343990102410316,0.0,1000.0,10364.0
576.0,0.48160000000000003,4.0,0.05234940988676889,1.0,1000.0,10371.0
577.0,0.4807,-10.0,0.06165172904729843,1.0,1000.0,10392.0
578.0,0.4798,-6.0,0.06143714027369723,1.0,1000.0,10409.0
579.0,0.4789,-2.0,0.0524743629189638,1.0,1000.0,10422.0
580.0,0.478,-14.0,0.05973018079996109,1.0,1000.0,10447.0
581.0,0.47709999999999997,0.0,0.05533699081702666,1.0,1000.0,10458.0
582.0,0.47620000000000007,4.0,0.05796657342995916,1.0,1000.0,10465.0
583.0,0.47530000000000006,1.0,0.0500273484736681,1.0,1000.0,10475.0
584.0,0.47440000000000004,1.0,0.047436850517988204,1.0,1000.0,10485.0
585.0,0.47350000000000003,2.0,0.06309218125210868,1.0,1000.0,10494.0
586.0,0.4726,2.0,0.04710100839535395,1.0,1000.0,10503.0
587.0,0.4717,-5.0,0.048956045182421803,1.0,1000.0,10519.0
588.0,0.4708,4.0,0.04585089321647372,1.0,1000.0,10526.0
589.0,0.4699,-4.0,0.05169438471396764,1.0,1000.0,10541.0
590.0,0.469,2.0,0.04809118890100055,1.0,1000.0,10550.0
591.0,0.46809999999999996,-2.0,0.0372751302157457,1.0,1000.0,10563.0
592.0,0.46720000000000006,1.0,0.04044407736510038,1.0,1000.0,10573.0
593.0,0.46630000000000005,-9.0,0.04003377025946975,1.0,1000.0,10593.0
594.0,0.46540000000000004,0.0,0.04019760408184745,1.0,1000.0,10604.0
595.0,0.4645,-5.0,0.04730351618491113,1.0,1000.0,10620.0
596.0,0.4636,2.0,0.036493699790702924,1.0,1000.0,10629.0
597.0,0.4627,-9.0,0.044276096392422915,1.0,1000.0,10649.0
598.0,0.4618,-14.0,0.04182879894971848,1.0,1000.0,10674.0
599.0,0.4609,-2.0,0.038223626951758675,1.0,1000.0,10687.0
600.0,0.45999999999999996,-11.0,0.04139664024114609,0.0,1000.0,10689.0
601.0,0.45909999999999995,-6.0,0.031853480154977125,1.0,1000.0,10706.0
602.0,0.45820000000000005,-7.0,0.03148836156146394,1.0,1000.0,10724.0
603.0,0.45730000000000004,-5.0,0.03284652286674827,1.0,1000.0,10740.0
604.0,0.45640000000000003,0.0,0.02934054166755893,1.0,1000.0,10751.0
605.0,0.4555,2.0,0.032857264288597636,1.0,1000.0,10760.0
606.0,0.4546,0.0,0.03251524083316326,1.0,1000.0,10771.0
607.0,0.4537,-12.0,0.031546394381186234,1.0,1000.0,10794.0
608.0,0.4528,4.0,0.029594623616763523,1.0,1000.0,10801.0
609.0,0.45189999999999997,2.0,0.032072164946132235,1.0,1000.0,10810.0
610.0,0.45099999999999996,3.0,0.03330138768069446,1.0,1000.0,10818.0
611.0,0.45009999999999994,-7.0,0.034143176964587636,1.0,1000.0,10836.0
612.0,0.44920000000000004,-1.0,0.03255468684559067,1.0,1000.0,10848.0
613.0,0.44830000000000003,-2.0,0.028140890913513992,1.0,1000.0,10861.0
614.0,0.4474,-1.0,0.026666201185435057,1.0,1000.0,10873.0
615.0,0.4465,-4.0,0.024769653007388114,1.0,1000.0,10888.0
616.0,0.4456,0.0,0.025644045661796223,1.0,1000.0,10899.0
617.0,0.4447,-3.0,0.024283317982086113,1.0,1000.0,10913.0
618.0,0.4438,0.0,0.023422645235603504,1.0,1000.0,10924.0
619.0,0.44289999999999996,-6.0,0.02649144806406077,1.0,1000.0,10941.0
620.0,0.44199999999999995,0.0,0.026299542154778133,1.0,1000.0,10952.0
621.0,0.44109999999999994,2.0,0.020309177330798574,1.0,1000.0,10961.0
622.0,0.44020000000000004,3.0,0.024500676430761814,1.0,1000.0,10969.0
623.0,0.4393,-1.0,0.025129521265625954,1.0,1000.0,10981.0
624.0,0.4384,-30.0,0.02823026937743028,0.0,1000.0,11011.0
625.0,0.4375,2.0,0.030032209017210536,1.0,1000.0,11020.0
626.0,0.4366,1.0,0.024289780296385288,1.0,1000.0,11030.0
627.0,0.4357,4.0,0.02213703707924911,1.0,1000.0,11037.0
628.0,0.43479999999999996,4.0,0.02370413046862398,1.0,1000.0,11044.0
629.0,0.43389999999999995,-12.0,0.022834530100226402,1.0,1000.0,11067.0
630.0,0.43299999999999994,0.0,0.025996075265786865,1.0,1000.0,11078.0
631.0,0.43209999999999993,0.0,0.024288927289572628,1.0,1000.0,11089.0
632.0,0.4312,4.0,0.024113599743161882,1.0,1000.0,11096.0
633.0,0.4303,-2.0,0.02605315039937313,1.0,1000.0,11109.0
634.0,0.4294,-1.0,0.025625295160959165,1.0,1000.0,11121.0
635.0,0.4285,1.0,0.02295063380151987,1.0,1000.0,11131.0
636.0,0.4276,2.0,0.02517004745701949,1.0,1000.0,11140.0
637.0,0.42669999999999997,1.0,0.024932659044861794,1.0,1000.0,11150.0
638.0,0.42579999999999996,-12.0,0.024944105954921764,1.0,1000.0,11173.0
639.0,0.42489999999999994,1.0,0.025915844738483428,1.0,1000.0,11183.0
640.0,0.42399999999999993,-1.0,0.026609118872632582,1.0,1000.0,11195.0
641.0,0.4230999999999999,-9.0,0.031597355473786594,1.0,1000.0,11215.0
642.0,0.4222,-7.0,0.03110703391333421,1.0,1000.0,11233.0
643.0,0.4213,-7.0,0.030249810984565154,1.0,1000.0,11251.0
644.0,0.4204,-3.0,0.03238693677953312,1.0,1000.0,11265.0
645.0,0.4195,2.0,0.03328464842504925,1.0,1000.0,11274.0
646.0,0.41859999999999997,-3.0,0.032411670844469755,1.0,1000.0,11288.0
647.0,0.41769999999999996,3.0,0.02881142683327198,1.0,1000.0,11296.0
648.0,0.41679999999999995,-3.0,0.032733426828469546,1.0,1000.0,11310.0
649.0,0.41589999999999994,-13.0,0.04237473709508777,0.0,1000.0,11314.0
650.0,0.4149999999999999,-7.0,0.037036722215513386,1.0,1000.0,11332.0
651.0,0.4140999999999999,-16.0,0.032674646487942445,1.0,1000.0,11359.0
652.0,0.4132,1.0,0.03149676267057657,1.0,1000.0,11369.0
653.0,0.4123,-2.0,0.03929415402504114,1.0,1000.0,11382.0
654.0,0.4114,4.0,0.04422634041735104,1.0,1000.0,11389.0
655.0,0.4105,-2.0,0.038706850403776534,1.0,1000.0,11402.0
656.0,0.40959999999999996,-2.0,0.04856090247631073,1.0,1000.0,11415.0
657.0,0.40869999999999995,-6.0,0.03780961869394078,1.0,1000.0,11432.0
658.0,0.40779999999999994,2.0,0.04242714246114095,1.0,1000.0,11441.0
659.0,0.40689999999999993,2.0,0.04261330722106828,1.0,1000.0,11450.0
660.0,0.4059999999999999,-1.0,0.03580027042577664,1.0,1000.0,11462.0
661.0,0.4050999999999999,-12.0,0.04088534285192904,1.0,1000.0,11485.0
662.0,0.4042,-2.0,0.032886133600886054,1.0,1000.0,11498.0
663.0,0.4033,-6.0,0.03174323818701155,1.0,1000.0,11515.0
664.0,0.4024,-5.0,0.029693754739128053,1.0,1000.0,11531.0
665.0,0.40149999999999997,-8.0,0.029163702930274763,1.0,1000.0,11550.0
666.0,0.40059999999999996,2.0,0.02937060987783803,1.0,1000.0,11559.0
667.0,0.39969999999999994,2.0,0.026267451958523855,1.0,1000.0,11568.0
668.0,0.39879999999999993,-2.0,0.025858626772577945,1.0,1000.0,11581.0
669.0,0.3978999999999999,3.0,0.027936343336477876,1.0,1000.0,11589.0
670.0,0.3969999999999999,1.0,0.0228329261764884,1.0,1000.0,11599.0
671.0,0.3960999999999999,-2.0,0.022909468684632044,1.0,1000.0,11612.0
672.0,0.3952,-2.0,0.021664139528114062,1.0,1000.0,11625.0
673.0,0.3943,2.0,0.025208143517374992,1.0,1000.0,11634.0
674.0,0.39339999999999997,2.0,0.02714605298307207,1.0,1000.0,11643.0
675.0,0.39249999999999996,-1.0,0.025229714966068666,1.0,1000.0,11655.0
676.0,0.39159999999999995,-2.0,0.02444834620333635,1.0,1000.0,11668.0
677.0,0.39069999999999994,1.0,0.023052101023495197,1.0,1000.0,11678.0
678.0,0.3897999999999999,-4.0,0.02422292542954286,1.0,1000.0,11693.0
679.0,0.3888999999999999,2.0,0.022381547424528334,1.0,1000.0,11702.0
680.0,0.3879999999999999,0.0,0.02204492688179016,1.0,1000.0,11713.0
681.0,0.3870999999999999,-11.0,0.020727586932480335,0.0,1000.0,11715.0
682.0,0.3862,0.0,0.02354088273238052,1.0,1000.0,11726.0
683.0,0.3853,-1.0,0.020401311106979847,1.0,1000.0,11738.0
684.0,0.38439999999999996,-1.0,0.021709554673482973,1.0,1000.0,11750.0
685.0,0.38349999999999995,2.0,0.025329659796423383,1.0,1000.0,11759.0
686.0,0.38259999999999994,1.0,0.022516709752380848,1.0,1000.0,11769.0
687.0,0.38169999999999993,4.0,0.02294153001691614,1.0,1000.0,11776.0
688.0,0.3808,4.0,0.025306699265326773,1.0,1000.0,11783.0
689.0,0.3799,-3.0,0.02565110834049327,1.0,1000.0,11797.0
690.0,0.379,1.0,0.026082868315279485,1.0,1000.0,11807.0
691.0,0.3781,2.0,0.025383093290858798,1.0,1000.0,11816.0
692.0,0.3772,2.0,0.022878847395380337,1.0,1000.0,11825.0
693.0,0.3763000000000001,-15.0,0.023761974074519597,1.0,1000.0,11851.0
694.0,0.37540000000000007,2.0,0.031348750409152776,1.0,1000.0,11860.0
695.0,0.37450000000000006,-11.0,0.019937144592404366,0.0,1000.0,11862.0
696.0,0.37360000000000004,-30.0,0.024172246083617212,0.0,1000.0,11892.0
697.0,0.37270000000000003,-5.0,0.023044728324748576,1.0,1000.0,11908.0
698.0,0.3718,-3.0,0.025420178260122026,1.0,1000.0,11922.0
699.0,0.3709,1.0,0.023092952743172645,1.0,1000.0,11932.0
700.0,0.37,0.0,0.023276994174176998,1.0,1000.0,11943.0
701.0,0.3691,-2.0,0.0253479452087329,1.0,1000.0,11956.0
702.0,0.36819999999999997,0.0,0.022123873064463787,1.0,1000.0,11967.0
703.0,0.36730000000000007,-1.0,0.020936538310100634,1.0,1000.0,11979.0
704.0,0.36640000000000006,4.0,0.025421546239938055,1.0,1000.0,11986.0
705.0,0.36550000000000005,1.0,0.023809522017836572,1.0,1000.0,11996.0
706.0,0.36460000000000004,-1.0,0.02402020012959838,1.0,1000.0,12008.0
707.0,0.3637,3.0,0.02096608583815396,1.0,1000.0,12016.0
708.0,0.3628,0.0,0.023897023194215515,1.0,1000.0,12027.0
709.0,0.3619,-2.0,0.026538423764017913,1.0,1000.0,12040.0
710.0,0.361,0.0,0.026479559527202087,1.0,1000.0,12051.0
711.0,0.3601,1.0,0.0281556636095047,1.0,1000.0,12061.0
712.0,0.35919999999999996,-5.0,0.02610940206795931,1.0,1000.0,12077.0
713.0,0.35830000000000006,4.0,0.03229553731424468,1.0,1000.0,12084.0
714.0,0.35740000000000005,-4.0,0.02626251565913359,1.0,1000.0,12099.0
715.0,0.35650000000000004,2.0,0.02663650405075815,1.0,1000.0,12108.0
716.0,0.3556,1.0,0.026220063492655755,1.0,1000.0,12118.0
717.0,0.3547,-2.0,0.024587005376815796,1.0,1000.0,12131.0
718.0,0.3538,-2.0,0.022284720093011856,1.0,1000.0,12144.0
719.0,0.3529,-10.0,0.02243681424962623,1.0,1000.0,12165.0
720.0,0.352,4.0,0.018311799370816777,1.0,1000.0,12172.0
721.0,0.35109999999999997,1.0,0.022185386344790458,1.0,1000.0,12182.0
722.0,0.35019999999999996,-3.0,0.0197516441611307,1.0,1000.0,12196.0
723.0,0.34930000000000005,-1.0,0.02025893982499838,1.0,1000.0,12208.0
724.0,0.34840000000000004,-2.0,0.020244623462741192,1.0,1000.0,12221.0
725.0,0.34750000000000003,0.0,0.01977570371871645,1.0,1000.0,12232.0
726.0,0.3466,-9.0,0.019184225518256427,1.0,1000.0,12252.0
727.0,0.3457,-12.0,0.020858094717065494,0.0,1000.0,12255.0
728.0,0.3448,4.0,0.02093570732644626,1.0,1000.0,12262.0
729.0,0.3439,4.0,0.017318760444011008,1.0,1000.0,12269.0
730.0,0.34299999999999997,3.0,0.023857044521719217,1.0,1000.0,12277.0
731.0,0.34209999999999996,2.0,0.021993883781962924,1.0,1000.0,12286.0
732.0,0.34119999999999995,-16.0,0.022752572299429664,1.0,1000.0,12313.0
733.0,0.34030000000000005,4.0,0.022581765162093297,1.0,1000.0,12320.0
734.0,0.33940000000000003,3.0,0.02848341758362949,1.0,1000.0,12328.0
735.0,0.3385,3.0,0.025073517113924026,1.0,1000.0,12336.0
736.0,0.3376,-5.0,0.025874995510093868,1.0,1000.0,12352.0
737.0,0.3367,3.0,0.025866380892693996,1.0,1000.0,12360.0
738.0,0.3358,-4.0,0.028443300227324168,1.0,1000.0,12375.0
