episode,beta,episode_reward,avg_loss,win,replay_size,global_step
81.0,0.42025,-35.0,3.0910848276955742,0.0,1822.0,1826.0
82.0,0.42050000000000004,-11.0,3.068725813518871,1.0,1848.0,1848.0
83.0,0.42075,-35.0,3.149446071897234,0.0,1879.0,1883.0
84.0,0.42100000000000004,8.0,2.9249695936838784,1.0,1886.0,1886.0
85.0,0.42125,5.0,3.0916754404703775,1.0,1892.0,1892.0
86.0,0.42150000000000004,-35.0,3.239034291676113,0.0,1923.0,1927.0
87.0,0.42175,-35.0,3.085667943954468,0.0,1958.0,1962.0
88.0,0.42200000000000004,-35.0,3.046905892235892,0.0,1993.0,1997.0
89.0,0.42225,-12.0,3.0443386236826577,0.0,2000.0,2000.0
90.0,0.42250000000000004,-35.0,2.990365219116211,0.0,2031.0,2035.0
91.0,0.42275,-35.0,3.0140602043696814,0.0,2066.0,2070.0
92.0,0.42300000000000004,-35.0,3.1391182695116315,0.0,2101.0,2105.0
93.0,0.42325,10.0,3.0632102489471436,1.0,2106.0,2106.0
94.0,0.42350000000000004,-22.0,3.072395636485173,0.0,2119.0,2119.0
95.0,0.42375,-10.0,3.0444223880767822,0.0,2120.0,2120.0
96.0,0.42400000000000004,-13.0,3.000522553920746,0.0,2124.0,2124.0
97.0,0.42425,-13.0,2.996930718421936,0.0,2128.0,2128.0
98.0,0.42450000000000004,-35.0,3.0460213116237096,0.0,2159.0,2163.0
99.0,0.42475,-35.0,3.111360822405134,0.0,2194.0,2198.0
100.0,0.42500000000000004,10.0,3.400360584259033,1.0,2199.0,2199.0
101.0,0.42525,-10.0,3.0655347733270553,1.0,2220.0,2220.0
102.0,0.42550000000000004,-35.0,3.0035534177507675,0.0,2251.0,2255.0
103.0,0.42575,-42.0,3.028475588018244,0.0,2288.0,2288.0
104.0,0.42600000000000005,-35.0,2.990401383808681,0.0,2319.0,2323.0
105.0,0.42625,-35.0,3.0118481840406144,0.0,2354.0,2358.0
106.0,0.42650000000000005,-35.0,2.962575006484985,0.0,2389.0,2393.0
107.0,0.42675,6.0,2.9346746444702148,1.0,2398.0,2398.0
108.0,0.42700000000000005,10.0,3.426828384399414,1.0,2399.0,2399.0
109.0,0.42725,-35.0,2.970786714553833,0.0,2430.0,2434.0
110.0,0.4275,-13.0,3.0212438106536865,0.0,2438.0,2438.0
111.0,0.42775,-20.0,2.948046164079146,0.0,2449.0,2449.0
112.0,0.42800000000000005,-10.0,2.9827003479003906,0.0,2450.0,2450.0
113.0,0.42825,-35.0,3.0365125928606305,0.0,2481.0,2485.0
114.0,0.4285,-35.0,3.0201466151646206,0.0,2516.0,2520.0
115.0,0.42875,-35.0,3.058194991520473,0.0,2551.0,2555.0
116.0,0.42900000000000005,-35.0,2.946613781792777,0.0,2586.0,2590.0
117.0,0.42925,-35.0,2.976251234327044,0.0,2621.0,2625.0
118.0,0.4295,-35.0,2.9183849130358013,0.0,2656.0,2660.0
119.0,0.42975,-35.0,2.9468739373343333,0.0,2691.0,2695.0
120.0,0.43000000000000005,-35.0,2.990515661239624,0.0,2726.0,2730.0
121.0,0.43025,-35.0,3.004928009850638,0.0,2761.0,2765.0
122.0,0.4305,-10.0,2.675954818725586,0.0,2766.0,2766.0
123.0,0.43075,-12.0,2.9784526030222573,0.0,2769.0,2769.0
124.0,0.43100000000000005,-35.0,3.054624877657209,0.0,2800.0,2804.0
125.0,0.43125,-35.0,3.00712160382952,0.0,2835.0,2839.0
126.0,0.4315,5.0,2.94710111618042,1.0,2845.0,2845.0
127.0,0.43175,10.0,3.225675582885742,1.0,2846.0,2846.0
128.0,0.43200000000000005,10.0,3.1900510787963867,1.0,2847.0,2847.0
129.0,0.43225,10.0,2.667473316192627,1.0,2848.0,2848.0
130.0,0.4325,-15.0,2.9690575202306113,0.0,2854.0,2854.0
131.0,0.43275,-35.0,2.957180677141462,0.0,2885.0,2889.0
132.0,0.43300000000000005,-35.0,2.940243809563773,0.0,2920.0,2924.0
133.0,0.43325,-35.0,3.0237219946725027,0.0,2955.0,2959.0
134.0,0.4335,-35.0,3.0204732486179897,0.0,2990.0,2994.0
135.0,0.43375,-12.0,2.760065714518229,0.0,2997.0,2997.0
136.0,0.434,-35.0,3.0164557661329,0.0,3028.0,3032.0
137.0,0.43425,-13.0,3.2882763147354126,0.0,3036.0,3036.0
138.0,0.4345,-14.0,3.0114145183563235,1.0,3061.0,3061.0
139.0,0.43475,-35.0,3.003862728391375,0.0,3092.0,3096.0
140.0,0.435,-5.0,2.96355240046978,1.0,3112.0,3112.0
141.0,0.43525,-35.0,2.999007599694388,0.0,3143.0,3147.0
142.0,0.4355,9.0,3.1615233421325684,1.0,3149.0,3149.0
143.0,0.43575,-35.0,3.003564575740269,0.0,3180.0,3184.0
144.0,0.436,-35.0,3.0410533019474575,0.0,3215.0,3219.0
145.0,0.43625,-11.0,3.090557813644409,0.0,3221.0,3221.0
146.0,0.4365,-35.0,3.027803938729422,0.0,3252.0,3256.0
147.0,0.43675,-35.0,2.995981638772147,0.0,3287.0,3291.0
148.0,0.437,-35.0,2.979275703430176,0.0,3322.0,3326.0
149.0,0.43725,-35.0,2.921687180655343,0.0,3357.0,3361.0
150.0,0.4375,6.0,3.023428535461426,1.0,3366.0,3366.0
151.0,0.43775000000000003,-35.0,3.110109669821603,0.0,3397.0,3401.0
152.0,0.438,-35.0,3.0467606476375035,0.0,3432.0,3436.0
153.0,0.43825000000000003,6.0,2.8540624618530273,1.0,3441.0,3441.0
154.0,0.4385,-25.0,2.9228684306144714,0.0,3457.0,3457.0
155.0,0.43875000000000003,-35.0,2.92831061226981,0.0,3488.0,3492.0
156.0,0.439,-15.0,2.887083371480306,0.0,3498.0,3498.0
157.0,0.43925000000000003,-35.0,3.0804996490478516,0.0,3529.0,3533.0
158.0,0.4395,-11.0,2.750444769859314,0.0,3535.0,3535.0
159.0,0.43975000000000003,8.0,2.825850009918213,1.0,3538.0,3538.0
160.0,0.44,3.0,3.0121154189109802,1.0,3546.0,3546.0
161.0,0.44025000000000003,-35.0,2.939777054105486,0.0,3577.0,3581.0
162.0,0.4405,8.0,3.2474393049875894,1.0,3584.0,3584.0
163.0,0.44075000000000003,-11.0,3.1286168098449707,0.0,3586.0,3586.0
164.0,0.441,-35.0,3.007179287501744,0.0,3617.0,3621.0
165.0,0.44125000000000003,-35.0,2.941820056097848,0.0,3652.0,3656.0
166.0,0.4415,-35.0,2.9068802969796317,0.0,3687.0,3691.0
167.0,0.44175000000000003,-35.0,3.076373175212315,0.0,3722.0,3726.0
168.0,0.442,-35.0,3.0057588032313753,0.0,3757.0,3761.0
169.0,0.44225000000000003,-10.0,3.11611270904541,0.0,3762.0,3762.0
170.0,0.4425,-31.0,2.940495025027882,0.0,3784.0,3784.0
171.0,0.44275000000000003,-35.0,2.9071933746337892,0.0,3815.0,3819.0
172.0,0.443,-35.0,2.9776640551430837,0.0,3850.0,3854.0
173.0,0.44325000000000003,-10.0,3.135690927505493,0.0,3855.0,3855.0
174.0,0.4435,-35.0,2.936159808295114,0.0,3886.0,3890.0
175.0,0.44375000000000003,-13.0,2.861743211746216,0.0,3894.0,3894.0
176.0,0.444,-12.0,3.4263583024342856,0.0,3897.0,3897.0
177.0,0.44425000000000003,-35.0,2.9977861949375697,0.0,3928.0,3932.0
178.0,0.4445,-10.0,3.1802093982696533,0.0,3933.0,3933.0
179.0,0.44475000000000003,-12.0,3.1301875909169516,0.0,3936.0,3936.0
180.0,0.445,-35.0,2.9328723226274764,0.0,3967.0,3971.0
181.0,0.44525000000000003,8.0,2.9300459225972495,1.0,3974.0,3974.0
182.0,0.4455,-35.0,2.982090445927211,0.0,4005.0,4009.0
183.0,0.44575000000000004,-11.0,2.533907651901245,0.0,4011.0,4011.0
184.0,0.446,5.0,2.7800545692443848,1.0,4017.0,4017.0
185.0,0.44625000000000004,-35.0,2.991722433907645,0.0,4048.0,4052.0
186.0,0.4465,-35.0,3.008682141985212,0.0,4083.0,4087.0
187.0,0.44675000000000004,-17.0,3.1251251995563507,0.0,4095.0,4095.0
188.0,0.447,-35.0,2.9958371434892928,0.0,4126.0,4130.0
189.0,0.44725000000000004,-10.0,2.9208321571350098,0.0,4131.0,4131.0
190.0,0.4475,-35.0,3.0036884648459297,0.0,4162.0,4166.0
191.0,0.44775000000000004,-35.0,2.982463230405535,0.0,4197.0,4201.0
192.0,0.448,-35.0,2.9548290865761895,0.0,4232.0,4236.0
193.0,0.44825000000000004,-35.0,2.9545311655317033,0.0,4267.0,4271.0
194.0,0.4485,-20.0,3.0724358558654785,0.0,4282.0,4282.0
195.0,0.44875000000000004,-35.0,2.9218755108969554,0.0,4313.0,4317.0
196.0,0.449,-38.0,2.9546320602811615,0.0,4346.0,4346.0
197.0,0.44925000000000004,-10.0,3.0999345779418945,0.0,4347.0,4347.0
198.0,0.4495,-35.0,2.96087509563991,0.0,4378.0,4382.0
199.0,0.44975000000000004,-35.0,2.9797968932560512,0.0,4413.0,4417.0
200.0,0.45,10.0,2.812325954437256,1.0,4418.0,4418.0
201.0,0.45025000000000004,-35.0,2.9562744072505405,0.0,4449.0,4453.0
202.0,0.4505,-35.0,2.845824704851423,0.0,4484.0,4488.0
203.0,0.45075000000000004,-12.0,3.1000863711039224,0.0,4491.0,4491.0
204.0,0.451,-10.0,3.4874160289764404,0.0,4492.0,4492.0
205.0,0.45125000000000004,-35.0,2.9075539929526193,0.0,4523.0,4527.0
206.0,0.4515,-15.0,2.9722685172007632,1.0,4553.0,4553.0
207.0,0.45175000000000004,6.0,2.8676946640014647,1.0,4558.0,4558.0
208.0,0.452,-35.0,2.984131383895874,0.0,4589.0,4593.0
209.0,0.45225000000000004,-35.0,2.9269022532871793,0.0,4624.0,4628.0
210.0,0.4525,-10.0,2.437161922454834,0.0,4629.0,4629.0
211.0,0.45275000000000004,-35.0,2.997058016913278,0.0,4660.0,4664.0
212.0,0.453,-35.0,2.930135154724121,0.0,4695.0,4699.0
213.0,0.45325000000000004,-35.0,2.956407070159912,0.0,4730.0,4734.0
214.0,0.4535,9.0,3.1981406211853027,1.0,4736.0,4736.0
215.0,0.45375000000000004,9.0,2.663322329521179,1.0,4738.0,4738.0
216.0,0.454,-35.0,2.9128634316580637,0.0,4769.0,4773.0
217.0,0.45425000000000004,-10.0,2.990283966064453,0.0,4774.0,4774.0
218.0,0.4545,-35.0,2.8783614431108746,0.0,4805.0,4809.0
219.0,0.45475000000000004,-16.0,3.0183004449915,1.0,4836.0,4836.0
220.0,0.455,-35.0,2.9231113025120328,0.0,4867.0,4871.0
221.0,0.45525000000000004,-35.0,2.877942487171718,0.0,4902.0,4906.0
222.0,0.4555,-35.0,2.9162427629743304,0.0,4937.0,4941.0
223.0,0.45575,-35.0,2.927950940813337,0.0,4972.0,4976.0
224.0,0.456,-31.0,3.061184113675898,0.0,4998.0,4998.0
225.0,0.45625000000000004,-22.0,2.9774495977343935,1.0,5000.0,5031.0
226.0,0.4565,-35.0,2.950754247392927,0.0,5000.0,5066.0
227.0,0.45675000000000004,-35.0,3.014244181769235,0.0,5000.0,5101.0
228.0,0.457,2.0,2.9621678988138833,1.0,5000.0,5110.0
229.0,0.45725000000000005,9.0,3.1080734729766846,1.0,5000.0,5112.0
230.0,0.4575,-21.0,2.9762972394625344,0.0,5000.0,5124.0
231.0,0.45775,10.0,3.3013241291046143,1.0,5000.0,5125.0
232.0,0.458,-35.0,2.8814917632511685,0.0,5000.0,5160.0
233.0,0.45825000000000005,-14.0,2.9153560161590577,0.0,5000.0,5165.0
234.0,0.4585,-11.0,2.9387279857288706,1.0,5000.0,5187.0
235.0,0.45875,-11.0,2.967884659767151,0.0,5000.0,5189.0
236.0,0.459,-11.0,3.081360101699829,0.0,5000.0,5191.0
237.0,0.45925000000000005,-35.0,2.988010951450893,0.0,5000.0,5226.0
238.0,0.4595,-12.0,3.1517020066579184,0.0,5000.0,5229.0
239.0,0.45975,-35.0,3.0340015411376955,0.0,5000.0,5264.0
240.0,0.46,-35.0,2.8950006484985353,0.0,5000.0,5299.0
241.0,0.46025000000000005,7.0,3.05833101272583,1.0,5000.0,5303.0
242.0,0.4605,-21.0,2.92084614187479,1.0,5000.0,5335.0
243.0,0.46075,10.0,2.6980605125427246,1.0,5000.0,5336.0
244.0,0.461,-35.0,2.982078606741769,0.0,5000.0,5371.0
245.0,0.46125000000000005,-18.0,2.887840641869439,0.0,5000.0,5380.0
246.0,0.4615,9.0,3.19219172000885,1.0,5000.0,5382.0
247.0,0.46175,-11.0,2.7784852981567383,0.0,5000.0,5384.0
248.0,0.462,-35.0,2.968303653172084,0.0,5000.0,5419.0
249.0,0.46225,8.0,2.8665353457132974,1.0,5000.0,5422.0
250.0,0.4625,-35.0,3.0433568273271834,0.0,5000.0,5457.0
251.0,0.46275,-20.0,3.1318113153631035,0.0,5000.0,5468.0
252.0,0.463,-12.0,2.8932161642157515,1.0,5000.0,5491.0
253.0,0.46325000000000005,-35.0,2.9792609078543526,0.0,5000.0,5526.0
254.0,0.4635,10.0,3.060295581817627,1.0,5000.0,5527.0
255.0,0.46375,-35.0,2.972506162098476,0.0,5000.0,5562.0
256.0,0.464,-35.0,3.0120178631373813,0.0,5000.0,5597.0
257.0,0.46425000000000005,-23.0,2.9322941303253174,0.0,5000.0,5611.0
258.0,0.4645,8.0,2.908625284830729,1.0,5000.0,5614.0
259.0,0.46475,-25.0,2.961904287338257,0.0,5000.0,5630.0
260.0,0.465,-10.0,3.1414055824279785,0.0,5000.0,5631.0
261.0,0.46525000000000005,6.0,3.0931989192962646,1.0,5000.0,5636.0
262.0,0.4655,-10.0,2.626741409301758,0.0,5000.0,5637.0
263.0,0.46575,-35.0,2.9924108164651053,0.0,5000.0,5672.0
264.0,0.466,-23.0,3.066754017557417,0.0,5000.0,5686.0
265.0,0.46625,10.0,2.7182154655456543,1.0,5000.0,5687.0
266.0,0.4665,9.0,3.145206332206726,1.0,5000.0,5689.0
267.0,0.46675,-12.0,3.139870007832845,0.0,5000.0,5692.0
268.0,0.467,-35.0,2.9107630593436107,0.0,5000.0,5727.0
269.0,0.46725,-35.0,3.016558190754482,0.0,5000.0,5762.0
270.0,0.4675,-35.0,3.058499785831996,0.0,5000.0,5797.0
271.0,0.46775,6.0,3.059170293807983,1.0,5000.0,5802.0
272.0,0.468,-35.0,2.8954109941210064,0.0,5000.0,5837.0
273.0,0.46825000000000006,-35.0,2.861348751613072,0.0,5000.0,5872.0
274.0,0.4685,-35.0,2.9026440961020334,0.0,5000.0,5907.0
275.0,0.46875,-35.0,2.8945252214159285,0.0,5000.0,5942.0
276.0,0.46900000000000003,-35.0,2.908782298224313,0.0,5000.0,5977.0
277.0,0.46925,-35.0,2.9313327653067454,0.0,5000.0,6012.0
278.0,0.46950000000000003,-13.0,2.746327042579651,0.0,5000.0,6016.0
279.0,0.46975,-9.0,3.0438381671905517,1.0,5000.0,6036.0
280.0,0.47000000000000003,10.0,3.219926357269287,1.0,5000.0,6037.0
281.0,0.47025,-35.0,2.974860668182373,0.0,5000.0,6072.0
282.0,0.47050000000000003,-35.0,2.943765606198992,0.0,5000.0,6107.0
283.0,0.47075,-13.0,3.0138790607452393,0.0,5000.0,6111.0
284.0,0.47100000000000003,7.0,3.1280612349510193,1.0,5000.0,6115.0
285.0,0.47125,-35.0,2.9829582623073034,0.0,5000.0,6150.0
286.0,0.47150000000000003,-10.0,3.17586088180542,0.0,5000.0,6151.0
287.0,0.47175,-35.0,3.0138288497924806,0.0,5000.0,6186.0
288.0,0.47200000000000003,10.0,3.269958257675171,1.0,5000.0,6187.0
289.0,0.47225,-35.0,3.0474591732025145,0.0,5000.0,6222.0
290.0,0.47250000000000003,-23.0,2.924525874001639,0.0,5000.0,6236.0
291.0,0.47275,-12.0,2.9091899498649267,1.0,5000.0,6259.0
292.0,0.47300000000000003,-10.0,2.673642873764038,0.0,5000.0,6260.0
293.0,0.47325,-35.0,2.9362590994153703,0.0,5000.0,6295.0
294.0,0.47350000000000003,-35.0,2.984251798902239,0.0,5000.0,6330.0
295.0,0.47375,10.0,2.5348525047302246,1.0,5000.0,6331.0
296.0,0.47400000000000003,-35.0,3.0068533829280306,0.0,5000.0,6366.0
297.0,0.47425,-20.0,2.969495816664262,0.0,5000.0,6377.0
298.0,0.47450000000000003,-35.0,2.9347305706569125,0.0,5000.0,6412.0
299.0,0.47475,-35.0,2.939940582002912,0.0,5000.0,6447.0
300.0,0.47500000000000003,-12.0,3.0050199031829834,0.0,5000.0,6450.0
301.0,0.47525,-35.0,3.081285238265991,0.0,5000.0,6485.0
302.0,0.47550000000000003,-35.0,2.9560209274291993,0.0,5000.0,6520.0
303.0,0.47575,-35.0,2.9093944890158516,0.0,5000.0,6555.0
304.0,0.47600000000000003,-10.0,3.116842269897461,0.0,5000.0,6556.0
305.0,0.47625,-35.0,2.909923417227609,0.0,5000.0,6591.0
306.0,0.47650000000000003,-35.0,2.94501839365278,0.0,5000.0,6626.0
307.0,0.47675,-35.0,2.9109174251556396,0.0,5000.0,6661.0
308.0,0.47700000000000004,-35.0,2.9254615374973842,0.0,5000.0,6696.0
309.0,0.47725,10.0,2.4933419227600098,1.0,5000.0,6697.0
310.0,0.47750000000000004,-35.0,2.8798246996743337,0.0,5000.0,6732.0
311.0,0.47775,7.0,2.9409687519073486,1.0,5000.0,6736.0
312.0,0.47800000000000004,7.0,2.8832653760910034,1.0,5000.0,6740.0
313.0,0.47825,6.0,2.9091492176055906,1.0,5000.0,6745.0
314.0,0.47850000000000004,-16.0,2.878350632531302,0.0,5000.0,6752.0
315.0,0.47875,7.0,2.828814744949341,1.0,5000.0,6756.0
316.0,0.479,-10.0,2.8699355125427246,0.0,5000.0,6757.0
317.0,0.47925,8.0,3.1240243911743164,1.0,5000.0,6760.0
318.0,0.47950000000000004,-41.0,2.8621471524238586,0.0,5000.0,6792.0
319.0,0.47975,-10.0,2.6309549808502197,0.0,5000.0,6793.0
320.0,0.48000000000000004,-35.0,2.928130292892456,0.0,5000.0,6828.0
321.0,0.48025,-27.0,2.9111327992545233,0.0,5000.0,6846.0
322.0,0.48050000000000004,-35.0,2.869032505580357,0.0,5000.0,6881.0
323.0,0.48075,-35.0,2.884014163698469,0.0,5000.0,6916.0
324.0,0.48100000000000004,-35.0,2.8745574542454313,0.0,5000.0,6951.0
325.0,0.48125,10.0,2.9666101932525635,1.0,5000.0,6952.0
326.0,0.48150000000000004,10.0,3.0866317749023438,1.0,5000.0,6953.0
327.0,0.48175,-13.0,2.6027872562408447,0.0,5000.0,6957.0
328.0,0.482,-35.0,2.86020633152553,0.0,5000.0,6992.0
329.0,0.48225,-35.0,2.811885908671788,0.0,5000.0,7027.0
330.0,0.48250000000000004,-35.0,2.8841159207480294,0.0,5000.0,7062.0
331.0,0.48275,-35.0,2.8713025433676584,0.0,5000.0,7097.0
332.0,0.48300000000000004,-35.0,2.9188600131443567,0.0,5000.0,7132.0
333.0,0.48325,-35.0,2.9152748720986503,0.0,5000.0,7167.0
334.0,0.48350000000000004,-35.0,2.917989410672869,0.0,5000.0,7202.0
335.0,0.48375,-35.0,2.8279387882777622,0.0,5000.0,7237.0
336.0,0.48400000000000004,8.0,2.9975478649139404,1.0,5000.0,7240.0
337.0,0.48425,-13.0,2.849846303462982,0.0,5000.0,7244.0
338.0,0.48450000000000004,10.0,3.1940364837646484,1.0,5000.0,7245.0
339.0,0.48475,-35.0,2.901154678208487,0.0,5000.0,7280.0
340.0,0.485,-35.0,2.8333754198891774,0.0,5000.0,7315.0
341.0,0.48525,-35.0,2.8657831941332135,0.0,5000.0,7350.0
342.0,0.48550000000000004,10.0,2.7166805267333984,1.0,5000.0,7351.0
343.0,0.48575,-35.0,2.9364741461617605,0.0,5000.0,7386.0
344.0,0.48600000000000004,-35.0,2.8590732642582486,0.0,5000.0,7421.0
345.0,0.48625,10.0,2.9134490489959717,1.0,5000.0,7422.0
346.0,0.48650000000000004,-35.0,2.902012096132551,0.0,5000.0,7457.0
347.0,0.48675,-35.0,2.7714167254311697,0.0,5000.0,7492.0
348.0,0.487,-35.0,2.917833375930786,0.0,5000.0,7527.0
349.0,0.48725,-35.0,2.908875608444214,0.0,5000.0,7562.0
350.0,0.48750000000000004,-35.0,2.88496687071664,0.0,5000.0,7597.0
351.0,0.48775,9.0,2.771517753601074,1.0,5000.0,7599.0
352.0,0.488,-35.0,2.8621985707964215,0.0,5000.0,7634.0
353.0,0.48825,-35.0,2.978729145867484,0.0,5000.0,7669.0
354.0,0.48850000000000005,-35.0,2.897319350923811,0.0,5000.0,7704.0
355.0,0.48875,-35.0,2.838670631817409,0.0,5000.0,7739.0
356.0,0.48900000000000005,10.0,1.8400617837905884,1.0,5000.0,7740.0
357.0,0.48925,-35.0,2.8960012912750246,0.0,5000.0,7775.0
358.0,0.48950000000000005,10.0,2.856367588043213,1.0,5000.0,7776.0
359.0,0.48975,10.0,2.680176258087158,1.0,5000.0,7777.0
360.0,0.49,-35.0,2.9134800910949705,0.0,5000.0,7812.0
361.0,0.49025,-35.0,2.9278296845299856,0.0,5000.0,7847.0
362.0,0.49050000000000005,-11.0,2.6679606437683105,0.0,5000.0,7849.0
363.0,0.49075,8.0,2.4235850175221763,1.0,5000.0,7852.0
364.0,0.491,-35.0,2.852315105710711,0.0,5000.0,7887.0
365.0,0.49125,-35.0,2.900607476915632,0.0,5000.0,7922.0
366.0,0.49150000000000005,-35.0,2.938053723743984,0.0,5000.0,7957.0
367.0,0.49175,10.0,2.628249406814575,1.0,5000.0,7958.0
368.0,0.492,-10.0,2.557356357574463,0.0,5000.0,7959.0
369.0,0.49225,-35.0,2.876612091064453,0.0,5000.0,7994.0
370.0,0.49250000000000005,-15.0,2.8526411851247153,0.0,5000.0,8000.0
371.0,0.49275,-13.0,2.6291834115982056,0.0,5000.0,8004.0
372.0,0.493,-10.0,2.7994542121887207,0.0,5000.0,8005.0
373.0,0.49325,10.0,2.9510111808776855,1.0,5000.0,8006.0
